Id,Prediction
r1488_c214,3.0
r1529_c214,3.0
r1530_c214,5.0
r1541_c214,5.0
r1569_c214,3.0
r1584_c214,3.0
r1586_c214,5.0
r1612_c214,3.0
r1623_c214,5.0
r1627_c214,3.0
r1650_c214,5.0
r1659_c214,4.0
r1680_c214,1.0
r1689_c214,5.0
r1706_c214,5.0
r1737_c214,5.0
r1764_c214,4.0
r1816_c214,5.0
r1820_c214,4.0
r1852_c214,2.0
r1853_c214,5.0
r1864_c214,4.0
r1867_c214,2.0
r1872_c214,4.0
r1893_c214,4.0
r1902_c214,3.0
r1919_c214,5.0
r1920_c214,4.0
r1921_c214,4.0
r1925_c214,5.0
r1929_c214,5.0
r1944_c214,5.0
r1948_c214,3.0
r1976_c214,5.0
r2006_c214,4.0
r2008_c214,5.0
r2052_c214,2.0
r2097_c214,5.0
r2107_c214,5.0
r2114_c214,5.0
r2118_c214,5.0
r2127_c214,4.0
r2134_c214,5.0
r2153_c214,5.0
r2162_c214,5.0
r2180_c214,5.0
r2182_c214,3.0
r2187_c214,4.0
r2189_c214,5.0
r2212_c214,3.0
r2247_c214,1.0
r2254_c214,5.0
r2273_c214,5.0
r2338_c214,5.0
r2339_c214,5.0
r2353_c214,3.0
r2357_c214,5.0
r2366_c214,2.0
r2387_c214,4.0
r2391_c214,3.0
r2392_c214,3.0
r2405_c214,5.0
r2415_c214,5.0
r2424_c214,3.0
r2447_c214,4.0
r2460_c214,2.0
r2506_c214,5.0
r2554_c214,5.0
r2572_c214,3.0
r2591_c214,4.0
r2622_c214,4.0
r2629_c214,4.0
r2659_c214,4.0
r2702_c214,5.0
r2713_c214,2.0
r2758_c214,5.0
r2772_c214,4.0
r2777_c214,4.0
r2792_c214,2.0
r2794_c214,4.0
r2858_c214,4.0
r2864_c214,5.0
r2868_c214,5.0
r2895_c214,5.0
r2903_c214,5.0
r2908_c214,4.0
r2919_c214,5.0
r2942_c214,1.0
r2972_c214,2.0
r2987_c214,4.0
r3017_c214,5.0
r3050_c214,2.0
r3068_c214,3.0
r3082_c214,3.0
r3126_c214,5.0
r3134_c214,5.0
r3180_c214,5.0
r3205_c214,3.0
r3225_c214,5.0
r3233_c214,5.0
r3237_c214,3.0
r3252_c214,4.0
r3260_c214,4.0
r3274_c214,5.0
r3278_c214,4.0
r3283_c214,4.0
r3301_c214,4.0
r3306_c214,3.0
r3319_c214,5.0
r3354_c214,3.0
r3356_c214,5.0
r3372_c214,5.0
r3378_c214,5.0
r3379_c214,3.0
r3402_c214,4.0
r3410_c214,4.0
r3427_c214,3.0
r3446_c214,3.0
r3474_c214,3.0
r3481_c214,3.0
r3486_c214,5.0
r3502_c214,4.0
r3515_c214,3.0
r3517_c214,3.0
r3533_c214,5.0
r3543_c214,3.0
r3565_c214,5.0
r3598_c214,3.0
r3601_c214,3.0
r3650_c214,4.0
r3651_c214,5.0
r3660_c214,3.0
r3679_c214,4.0
r3680_c214,3.0
r3687_c214,5.0
r3692_c214,3.0
r3694_c214,4.0
r3696_c214,4.0
r3731_c214,4.0
r3770_c214,4.0
r3779_c214,3.0
r3795_c214,5.0
r3800_c214,3.0
r3804_c214,5.0
r3811_c214,5.0
r3834_c214,4.0
r3855_c214,5.0
r3888_c214,5.0
r3914_c214,5.0
r3933_c214,5.0
r3941_c214,2.0
r3999_c214,4.0
r4000_c214,5.0
r4003_c214,5.0
r4083_c214,5.0
r4087_c214,5.0
r4098_c214,5.0
r4105_c214,5.0
r4112_c214,5.0
r4117_c214,5.0
r4150_c214,4.0
r4173_c214,3.0
r4184_c214,3.0
r4185_c214,2.0
r4198_c214,5.0
r4202_c214,5.0
r4204_c214,4.0
r4219_c214,3.0
r4230_c214,5.0
r4260_c214,4.0
r4281_c214,5.0
r4284_c214,5.0
r4306_c214,4.0
r4320_c214,5.0
r4325_c214,3.0
r4328_c214,3.0
r4335_c214,3.0
r4340_c214,4.0
r4355_c214,5.0
r4394_c214,4.0
r4414_c214,4.0
r4439_c214,3.0
r4480_c214,5.0
r4517_c214,1.0
r4521_c214,4.0
r4600_c214,5.0
r4633_c214,4.0
r4635_c214,5.0
r4662_c214,3.0
r4681_c214,5.0
r4695_c214,5.0
r4707_c214,3.0
r4713_c214,5.0
r4716_c214,3.0
r4735_c214,3.0
r4756_c214,4.0
r4771_c214,3.0
r4792_c214,3.0
r4814_c214,4.0
r4834_c214,5.0
r4882_c214,4.0
r4886_c214,3.0
r4898_c214,5.0
r4923_c214,5.0
r4930_c214,5.0
r4952_c214,5.0
r4974_c214,4.0
r5020_c214,5.0
r5034_c214,5.0
r5041_c214,3.0
r5046_c214,3.0
r5087_c214,5.0
r5088_c214,2.0
r5115_c214,4.0
r5129_c214,4.0
r5140_c214,5.0
r5142_c214,5.0
r5146_c214,4.0
r5174_c214,5.0
r5271_c214,5.0
r5274_c214,4.0
r5278_c214,5.0
r5290_c214,5.0
r5295_c214,3.0
r5335_c214,5.0
r5349_c214,4.0
r5373_c214,4.0
r5380_c214,5.0
r5399_c214,5.0
r5402_c214,3.0
r5408_c214,4.0
r5422_c214,5.0
r5426_c214,3.0
r5431_c214,3.0
r5473_c214,4.0
r5486_c214,4.0
r5509_c214,3.0
r5520_c214,5.0
r5523_c214,5.0
r5535_c214,2.0
r5536_c214,4.0
r5542_c214,5.0
r5590_c214,4.0
r5648_c214,5.0
r5651_c214,5.0
r5683_c214,4.0
r5685_c214,1.0
r5690_c214,5.0
r5717_c214,2.0
r5753_c214,5.0
r5779_c214,3.0
r5817_c214,5.0
r5843_c214,1.0
r5844_c214,3.0
r5862_c214,4.0
r5871_c214,4.0
r5888_c214,4.0
r5902_c214,3.0
r5936_c214,3.0
r5944_c214,4.0
r5958_c214,4.0
r5975_c214,5.0
r6015_c214,5.0
r6027_c214,3.0
r6040_c214,3.0
r6051_c214,5.0
r6058_c214,3.0
r6061_c214,5.0
r6070_c214,5.0
r6072_c214,3.0
r6080_c214,4.0
r6116_c214,5.0
r6120_c214,5.0
r6128_c214,5.0
r6132_c214,5.0
r6147_c214,5.0
r6153_c214,3.0
r6193_c214,5.0
r6218_c214,5.0
r6268_c214,4.0
r6279_c214,5.0
r6353_c214,4.0
r6365_c214,4.0
r6399_c214,5.0
r6407_c214,2.0
r6413_c214,4.0
r6427_c214,5.0
r6435_c214,4.0
r6440_c214,5.0
r6485_c214,4.0
r6515_c214,2.0
r6528_c214,5.0
r6598_c214,5.0
r6609_c214,3.0
r6631_c214,1.0
r6637_c214,5.0
r6650_c214,5.0
r6683_c214,3.0
r6685_c214,5.0
r6717_c214,4.0
r6735_c214,5.0
r6752_c214,3.0
r6761_c214,5.0
r6769_c214,5.0
r6792_c214,5.0
r6820_c214,5.0
r6823_c214,4.0
r6858_c214,5.0
r6863_c214,4.0
r6875_c214,4.0
r6915_c214,5.0
r6951_c214,5.0
r6955_c214,5.0
r6960_c214,4.0
r6986_c214,3.0
r6989_c214,5.0
r6998_c214,5.0
r7032_c214,5.0
r7044_c214,4.0
r7045_c214,5.0
r7063_c214,4.0
r7103_c214,4.0
r7163_c214,5.0
r7165_c214,4.0
r7171_c214,5.0
r7180_c214,5.0
r7193_c214,3.0
r7196_c214,5.0
r7233_c214,5.0
r7238_c214,4.0
r7266_c214,3.0
r7273_c214,5.0
r7274_c214,5.0
r7308_c214,5.0
r7312_c214,4.0
r7345_c214,5.0
r7384_c214,5.0
r7392_c214,5.0
r7397_c214,3.0
r7426_c214,5.0
r7433_c214,5.0
r7455_c214,5.0
r7461_c214,1.0
r7467_c214,5.0
r7476_c214,3.0
r7499_c214,4.0
r7523_c214,3.0
r7527_c214,3.0
r7536_c214,5.0
r7541_c214,3.0
r7579_c214,3.0
r7589_c214,3.0
r7683_c214,5.0
r7730_c214,3.0
r7737_c214,4.0
r7739_c214,5.0
r7740_c214,5.0
r7814_c214,4.0
r7854_c214,4.0
r7860_c214,2.0
r7868_c214,3.0
r7882_c214,2.0
r7897_c214,4.0
r7910_c214,5.0
r7952_c214,5.0
r7980_c214,4.0
r8040_c214,5.0
r8041_c214,4.0
r8056_c214,5.0
r8061_c214,5.0
r8064_c214,5.0
r8101_c214,5.0
r8109_c214,5.0
r8119_c214,4.0
r8131_c214,5.0
r8132_c214,3.0
r8142_c214,5.0
r8159_c214,4.0
r8170_c214,5.0
r8173_c214,5.0
r8183_c214,4.0
r8216_c214,4.0
r8220_c214,5.0
r8223_c214,3.0
r8228_c214,4.0
r8233_c214,4.0
r8283_c214,5.0
r8292_c214,5.0
r8302_c214,5.0
r8316_c214,4.0
r8362_c214,5.0
r8379_c214,5.0
r8388_c214,3.0
r8390_c214,3.0
r8406_c214,3.0
r8477_c214,5.0
r8478_c214,5.0
r8479_c214,4.0
r8482_c214,5.0
r8489_c214,4.0
r8503_c214,3.0
r8510_c214,5.0
r8524_c214,3.0
r8546_c214,4.0
r8563_c214,5.0
r8593_c214,2.0
r8616_c214,1.0
r8621_c214,5.0
r8628_c214,5.0
r8645_c214,2.0
r8653_c214,3.0
r8674_c214,5.0
r8675_c214,4.0
r8691_c214,3.0
r8707_c214,5.0
r8733_c214,5.0
r8760_c214,3.0
r8768_c214,5.0
r8775_c214,2.0
r8776_c214,5.0
r8795_c214,3.0
r8806_c214,3.0
r8810_c214,4.0
r8818_c214,5.0
r8821_c214,5.0
r8848_c214,5.0
r8876_c214,3.0
r8890_c214,2.0
r8918_c214,5.0
r8926_c214,4.0
r8935_c214,5.0
r8958_c214,5.0
r8984_c214,3.0
r8987_c214,3.0
r8988_c214,4.0
r8991_c214,3.0
r9008_c214,5.0
r9020_c214,5.0
r9022_c214,5.0
r9029_c214,5.0
r9038_c214,4.0
r9056_c214,2.0
r9093_c214,5.0
r9097_c214,3.0
r9131_c214,3.0
r9135_c214,4.0
r9140_c214,3.0
r9147_c214,5.0
r9157_c214,4.0
r9160_c214,4.0
r9193_c214,2.0
r9197_c214,5.0
r9198_c214,4.0
r9211_c214,5.0
r9231_c214,5.0
r9235_c214,3.0
r9246_c214,5.0
r9262_c214,5.0
r9263_c214,5.0
r9265_c214,5.0
r9272_c214,5.0
r9273_c214,3.0
r9275_c214,5.0
r9281_c214,3.0
r9291_c214,5.0
r9296_c214,3.0
r9339_c214,4.0
r9346_c214,4.0
r9355_c214,3.0
r9358_c214,5.0
r9362_c214,3.0
r9409_c214,4.0
r9420_c214,3.0
r9452_c214,5.0
r9457_c214,3.0
r9485_c214,3.0
r9487_c214,4.0
r9500_c214,5.0
r9502_c214,4.0
r9547_c214,3.0
r9560_c214,5.0
r9586_c214,5.0
r9587_c214,5.0
r9588_c214,4.0
r9591_c214,3.0
r9597_c214,3.0
r9614_c214,3.0
r9617_c214,5.0
r9625_c214,5.0
r9631_c214,5.0
r9632_c214,4.0
r9642_c214,3.0
r9681_c214,3.0
r9695_c214,4.0
r9697_c214,5.0
r9703_c214,5.0
r9718_c214,5.0
r9731_c214,3.0
r9744_c214,3.0
r9779_c214,4.0
r9799_c214,5.0
r9827_c214,5.0
r9831_c214,3.0
r9837_c214,3.0
r9852_c214,3.0
r9860_c214,5.0
r9885_c214,3.0
r9886_c214,5.0
r9887_c214,4.0
r9902_c214,4.0
r9905_c214,4.0
r9918_c214,3.0
r9920_c214,5.0
r9941_c214,5.0
r9955_c214,2.0
r9967_c214,5.0
r9977_c214,5.0
r9980_c214,1.0
r9993_c214,3.0
r9997_c214,3.0
r65_c215,3.0
r69_c215,5.0
r78_c215,5.0
r99_c215,5.0
r108_c215,4.0
r168_c215,5.0
r258_c215,3.0
r266_c215,5.0
r312_c215,4.0
r367_c215,4.0
r370_c215,5.0
r407_c215,4.0
r430_c215,4.0
r493_c215,5.0
r548_c215,1.0
r580_c215,4.0
r582_c215,4.0
r743_c215,5.0
r800_c215,3.0
r865_c215,4.0
r887_c215,5.0
r905_c215,2.0
r908_c215,5.0
r997_c215,4.0
r1103_c215,5.0
r1129_c215,5.0
r1133_c215,4.0
r1184_c215,3.0
r1225_c215,4.0
r1302_c215,4.0
r1348_c215,3.0
r1434_c215,5.0
r1437_c215,4.0
r1439_c215,3.0
r1479_c215,3.0
r1492_c215,3.0
r1543_c215,2.0
r1554_c215,5.0
r1622_c215,5.0
r1660_c215,5.0
r1691_c215,2.0
r1692_c215,4.0
r1711_c215,5.0
r1758_c215,5.0
r1788_c215,4.0
r1938_c215,5.0
r1939_c215,3.0
r1946_c215,2.0
r1996_c215,5.0
r2010_c215,4.0
r2021_c215,4.0
r2034_c215,4.0
r2060_c215,4.0
r2157_c215,4.0
r2169_c215,4.0
r2198_c215,5.0
r2215_c215,2.0
r2225_c215,5.0
r2289_c215,4.0
r2294_c215,3.0
r2357_c215,5.0
r2405_c215,5.0
r2494_c215,3.0
r2498_c215,4.0
r2545_c215,4.0
r2564_c215,3.0
r2590_c215,3.0
r2595_c215,5.0
r2600_c215,5.0
r2638_c215,5.0
r2706_c215,5.0
r2722_c215,4.0
r2810_c215,5.0
r2899_c215,5.0
r2950_c215,5.0
r2977_c215,4.0
r3104_c215,5.0
r3161_c215,5.0
r3199_c215,5.0
r3213_c215,5.0
r3230_c215,5.0
r3234_c215,3.0
r3313_c215,4.0
r3317_c215,4.0
r3328_c215,4.0
r3349_c215,3.0
r3350_c215,3.0
r3366_c215,3.0
r3391_c215,5.0
r3425_c215,5.0
r3467_c215,3.0
r3472_c215,4.0
r3479_c215,2.0
r3534_c215,5.0
r3594_c215,4.0
r3625_c215,5.0
r3638_c215,4.0
r3718_c215,5.0
r3763_c215,4.0
r3834_c215,4.0
r3887_c215,4.0
r3951_c215,5.0
r3972_c215,4.0
r3990_c215,4.0
r4016_c215,4.0
r4020_c215,4.0
r4126_c215,1.0
r4221_c215,4.0
r4330_c215,3.0
r4403_c215,4.0
r4504_c215,2.0
r4524_c215,3.0
r4536_c215,5.0
r4675_c215,5.0
r4720_c215,4.0
r4839_c215,5.0
r5018_c215,5.0
r5026_c215,3.0
r5035_c215,3.0
r5092_c215,3.0
r5214_c215,3.0
r5239_c215,3.0
r5265_c215,4.0
r5271_c215,5.0
r5280_c215,4.0
r5284_c215,5.0
r5331_c215,3.0
r5347_c215,4.0
r5400_c215,3.0
r5426_c215,4.0
r5454_c215,4.0
r5456_c215,5.0
r5512_c215,5.0
r5527_c215,3.0
r5549_c215,1.0
r5613_c215,4.0
r5719_c215,4.0
r5736_c215,5.0
r5818_c215,3.0
r5820_c215,3.0
r5871_c215,5.0
r5897_c215,4.0
r5900_c215,5.0
r5911_c215,4.0
r5943_c215,5.0
r5953_c215,5.0
r5998_c215,4.0
r6034_c215,4.0
r6095_c215,3.0
r6222_c215,5.0
r6375_c215,3.0
r6388_c215,5.0
r6409_c215,4.0
r6430_c215,3.0
r6483_c215,3.0
r6485_c215,5.0
r6552_c215,5.0
r6616_c215,5.0
r6692_c215,1.0
r6694_c215,4.0
r6700_c215,4.0
r6777_c215,5.0
r6797_c215,4.0
r6804_c215,4.0
r6827_c215,4.0
r6842_c215,3.0
r6884_c215,3.0
r6915_c215,5.0
r6955_c215,5.0
r6958_c215,3.0
r6984_c215,4.0
r7029_c215,5.0
r7077_c215,3.0
r7196_c215,3.0
r7301_c215,4.0
r7352_c215,5.0
r7431_c215,4.0
r7460_c215,4.0
r7475_c215,4.0
r7607_c215,4.0
r7651_c215,5.0
r7678_c215,3.0
r7682_c215,5.0
r7799_c215,5.0
r7811_c215,4.0
r7878_c215,5.0
r7934_c215,3.0
r7944_c215,5.0
r7963_c215,4.0
r8029_c215,3.0
r8045_c215,2.0
r8075_c215,4.0
r8083_c215,5.0
r8095_c215,3.0
r8103_c215,5.0
r8130_c215,3.0
r8157_c215,4.0
r8199_c215,2.0
r8204_c215,3.0
r8229_c215,5.0
r8257_c215,4.0
r8282_c215,5.0
r8296_c215,3.0
r8359_c215,5.0
r8467_c215,4.0
r8490_c215,4.0
r8495_c215,1.0
r8576_c215,5.0
r8640_c215,5.0
r8677_c215,4.0
r8679_c215,5.0
r8767_c215,4.0
r8778_c215,5.0
r8808_c215,3.0
r8833_c215,5.0
r8873_c215,3.0
r8888_c215,4.0
r8918_c215,5.0
r8988_c215,4.0
r8999_c215,5.0
r9013_c215,4.0
r9026_c215,4.0
r9030_c215,5.0
r9045_c215,4.0
r9066_c215,5.0
r9072_c215,4.0
r9078_c215,4.0
r9085_c215,5.0
r9093_c215,5.0
r9096_c215,4.0
r9116_c215,4.0
r9140_c215,2.0
r9159_c215,3.0
r9185_c215,4.0
r9186_c215,4.0
r9270_c215,4.0
r9276_c215,5.0
r9303_c215,2.0
r9365_c215,3.0
r9381_c215,4.0
r9384_c215,4.0
r9391_c215,5.0
r9411_c215,5.0
r9464_c215,3.0
r9504_c215,5.0
r9509_c215,4.0
r9578_c215,4.0
r9812_c215,4.0
r9863_c215,1.0
r9874_c215,5.0
r9881_c215,5.0
r9905_c215,3.0
r9957_c215,5.0
r9965_c215,2.0
r19_c216,3.0
r21_c216,5.0
r39_c216,5.0
r41_c216,5.0
r44_c216,5.0
r69_c216,5.0
r77_c216,5.0
r95_c216,3.0
r98_c216,4.0
r108_c216,5.0
r145_c216,4.0
r148_c216,5.0
r185_c216,5.0
r190_c216,5.0
r196_c216,4.0
r208_c216,5.0
r253_c216,3.0
r257_c216,4.0
r258_c216,4.0
r301_c216,4.0
r360_c216,4.0
r404_c216,5.0
r419_c216,3.0
r463_c216,3.0
r472_c216,3.0
r483_c216,5.0
r496_c216,4.0
r526_c216,4.0
r543_c216,5.0
r572_c216,3.0
r586_c216,5.0
r609_c216,4.0
r613_c216,5.0
r624_c216,4.0
r656_c216,4.0
r686_c216,5.0
r691_c216,5.0
r693_c216,4.0
r703_c216,4.0
r741_c216,5.0
r743_c216,5.0
r765_c216,4.0
r768_c216,4.0
r785_c216,3.0
r790_c216,3.0
r818_c216,4.0
r821_c216,3.0
r822_c216,4.0
r825_c216,4.0
r861_c216,5.0
r863_c216,4.0
r884_c216,5.0
r985_c216,4.0
r1004_c216,5.0
r1018_c216,5.0
r1023_c216,5.0
r1039_c216,4.0
r1041_c216,4.0
r1057_c216,5.0
r1076_c216,4.0
r1078_c216,5.0
r1079_c216,5.0
r1120_c216,3.0
r1123_c216,4.0
r1126_c216,5.0
r1177_c216,5.0
r1181_c216,5.0
r1184_c216,5.0
r1223_c216,5.0
r1229_c216,3.0
r1232_c216,4.0
r1244_c216,4.0
r1248_c216,5.0
r1281_c216,5.0
r1310_c216,4.0
r1330_c216,4.0
r1340_c216,5.0
r1367_c216,3.0
r1371_c216,5.0
r1382_c216,4.0
r1413_c216,5.0
r1422_c216,5.0
r1456_c216,5.0
r1494_c216,5.0
r1506_c216,5.0
r1511_c216,5.0
r1512_c216,5.0
r1521_c216,3.0
r1550_c216,4.0
r1584_c216,5.0
r1595_c216,3.0
r1599_c216,5.0
r1604_c216,5.0
r1618_c216,5.0
r1631_c216,4.0
r1633_c216,5.0
r1684_c216,2.0
r1687_c216,3.0
r1694_c216,5.0
r1711_c216,4.0
r1722_c216,5.0
r1723_c216,3.0
r1760_c216,5.0
r1761_c216,5.0
r1794_c216,5.0
r1843_c216,5.0
r1855_c216,5.0
r1867_c216,5.0
r1871_c216,1.0
r1874_c216,5.0
r1888_c216,2.0
r1895_c216,5.0
r1937_c216,3.0
r1939_c216,5.0
r1943_c216,2.0
r1944_c216,5.0
r1956_c216,3.0
r2001_c216,4.0
r2032_c216,4.0
r2079_c216,4.0
r2106_c216,5.0
r2114_c216,4.0
r2118_c216,3.0
r2135_c216,5.0
r2147_c216,2.0
r2149_c216,4.0
r2158_c216,5.0
r2164_c216,4.0
r2206_c216,2.0
r2209_c216,4.0
r2246_c216,5.0
r2256_c216,3.0
r2264_c216,4.0
r2274_c216,1.0
r2281_c216,5.0
r2302_c216,5.0
r2387_c216,5.0
r2393_c216,5.0
r2411_c216,5.0
r2416_c216,3.0
r2417_c216,4.0
r2439_c216,2.0
r2443_c216,3.0
r2446_c216,5.0
r2450_c216,4.0
r2463_c216,4.0
r2491_c216,5.0
r2494_c216,3.0
r2512_c216,5.0
r2521_c216,5.0
r2523_c216,5.0
r2528_c216,5.0
r2570_c216,4.0
r2611_c216,2.0
r2641_c216,5.0
r2647_c216,5.0
r2663_c216,3.0
r2666_c216,4.0
r2722_c216,3.0
r2723_c216,4.0
r2760_c216,4.0
r2792_c216,4.0
r2805_c216,5.0
r2828_c216,3.0
r2830_c216,3.0
r2835_c216,5.0
r2839_c216,5.0
r2840_c216,3.0
r2889_c216,5.0
r2890_c216,5.0
r2921_c216,3.0
r2948_c216,5.0
r2958_c216,4.0
r2976_c216,3.0
r3010_c216,4.0
r3015_c216,4.0
r3030_c216,5.0
r3046_c216,3.0
r3057_c216,4.0
r3062_c216,2.0
r3068_c216,5.0
r3069_c216,1.0
r3087_c216,3.0
r3100_c216,5.0
r3109_c216,5.0
r3126_c216,1.0
r3135_c216,5.0
r3156_c216,5.0
r3161_c216,5.0
r3180_c216,4.0
r3182_c216,3.0
r3195_c216,4.0
r3204_c216,2.0
r3209_c216,5.0
r3225_c216,5.0
r3228_c216,5.0
r3234_c216,5.0
r3236_c216,5.0
r3258_c216,3.0
r3260_c216,4.0
r3269_c216,4.0
r3283_c216,5.0
r3311_c216,4.0
r3319_c216,5.0
r3327_c216,2.0
r3338_c216,4.0
r3355_c216,4.0
r3360_c216,5.0
r3363_c216,4.0
r3383_c216,4.0
r3393_c216,5.0
r3402_c216,5.0
r3403_c216,5.0
r3414_c216,5.0
r3419_c216,5.0
r3424_c216,5.0
r3456_c216,5.0
r3495_c216,5.0
r3512_c216,4.0
r3527_c216,1.0
r3554_c216,5.0
r3567_c216,3.0
r3583_c216,2.0
r3620_c216,5.0
r3644_c216,5.0
r3683_c216,5.0
r3691_c216,3.0
r3694_c216,2.0
r3707_c216,4.0
r3719_c216,5.0
r3732_c216,5.0
r3736_c216,3.0
r3741_c216,3.0
r3758_c216,4.0
r3805_c216,5.0
r3857_c216,5.0
r3870_c216,4.0
r3888_c216,5.0
r3900_c216,5.0
r3935_c216,5.0
r3937_c216,4.0
r3947_c216,4.0
r3966_c216,5.0
r4010_c216,5.0
r4016_c216,4.0
r4020_c216,4.0
r4021_c216,4.0
r4052_c216,5.0
r4075_c216,3.0
r4095_c216,4.0
r4098_c216,5.0
r4139_c216,5.0
r4140_c216,5.0
r4144_c216,5.0
r4150_c216,1.0
r4162_c216,5.0
r4197_c216,5.0
r4207_c216,5.0
r4247_c216,5.0
r4277_c216,5.0
r4288_c216,3.0
r4299_c216,5.0
r4301_c216,3.0
r4302_c216,3.0
r4338_c216,4.0
r4393_c216,3.0
r4450_c216,5.0
r4460_c216,5.0
r4468_c216,5.0
r4487_c216,2.0
r4493_c216,4.0
r4499_c216,3.0
r4515_c216,4.0
r4517_c216,1.0
r4535_c216,4.0
r4539_c216,4.0
r4543_c216,5.0
r4554_c216,1.0
r4575_c216,4.0
r4599_c216,5.0
r4605_c216,5.0
r4616_c216,2.0
r4627_c216,5.0
r4653_c216,1.0
r4656_c216,5.0
r4671_c216,5.0
r4692_c216,5.0
r4695_c216,4.0
r4698_c216,4.0
r4740_c216,3.0
r4752_c216,5.0
r4753_c216,5.0
r4754_c216,5.0
r4758_c216,5.0
r4776_c216,5.0
r4782_c216,5.0
r4789_c216,3.0
r4795_c216,4.0
r4797_c216,4.0
r4807_c216,5.0
r4823_c216,3.0
r4828_c216,5.0
r4842_c216,4.0
r4885_c216,3.0
r4895_c216,5.0
r4899_c216,5.0
r4903_c216,4.0
r4934_c216,4.0
r4937_c216,5.0
r4980_c216,2.0
r5004_c216,3.0
r5007_c216,5.0
r5014_c216,5.0
r5016_c216,4.0
r5101_c216,5.0
r5139_c216,5.0
r5148_c216,4.0
r5150_c216,4.0
r5161_c216,4.0
r5168_c216,4.0
r5202_c216,5.0
r5205_c216,4.0
r5206_c216,5.0
r5227_c216,5.0
r5241_c216,5.0
r5260_c216,5.0
r5266_c216,5.0
r5295_c216,4.0
r5304_c216,4.0
r5313_c216,1.0
r5321_c216,4.0
r5328_c216,5.0
r5329_c216,5.0
r5348_c216,4.0
r5350_c216,5.0
r5361_c216,5.0
r5387_c216,5.0
r5400_c216,5.0
r5401_c216,3.0
r5405_c216,4.0
r5406_c216,5.0
r5417_c216,5.0
r5434_c216,4.0
r5450_c216,4.0
r5453_c216,5.0
r5494_c216,3.0
r5495_c216,5.0
r5532_c216,5.0
r5549_c216,5.0
r5590_c216,4.0
r5605_c216,5.0
r5611_c216,3.0
r5629_c216,4.0
r5635_c216,4.0
r5657_c216,5.0
r5658_c216,5.0
r5703_c216,5.0
r5725_c216,4.0
r5727_c216,4.0
r5728_c216,5.0
r5763_c216,5.0
r5764_c216,3.0
r5776_c216,4.0
r5793_c216,3.0
r5832_c216,4.0
r5835_c216,5.0
r5836_c216,5.0
r5837_c216,4.0
r5856_c216,5.0
r5862_c216,4.0
r5870_c216,5.0
r5876_c216,5.0
r5898_c216,5.0
r5902_c216,5.0
r5951_c216,2.0
r5954_c216,5.0
r5972_c216,4.0
r5993_c216,3.0
r6022_c216,5.0
r6028_c216,3.0
r6038_c216,5.0
r6041_c216,3.0
r6076_c216,5.0
r6095_c216,4.0
r6107_c216,4.0
r6121_c216,5.0
r6147_c216,4.0
r6199_c216,5.0
r6220_c216,4.0
r6234_c216,3.0
r6241_c216,4.0
r6259_c216,4.0
r6279_c216,4.0
r6299_c216,5.0
r6303_c216,5.0
r6335_c216,5.0
r6336_c216,5.0
r6347_c216,3.0
r6349_c216,5.0
r6351_c216,3.0
r6402_c216,5.0
r6424_c216,5.0
r6425_c216,5.0
r6431_c216,4.0
r6432_c216,4.0
r6440_c216,5.0
r6453_c216,4.0
r6470_c216,5.0
r6472_c216,4.0
r6476_c216,5.0
r6486_c216,5.0
r6507_c216,5.0
r6531_c216,5.0
r6549_c216,5.0
r6552_c216,5.0
r6560_c216,1.0
r6580_c216,4.0
r6608_c216,5.0
r6653_c216,5.0
r6663_c216,4.0
r6681_c216,5.0
r6702_c216,5.0
r6703_c216,5.0
r6712_c216,4.0
r6730_c216,5.0
r6761_c216,5.0
r6766_c216,4.0
r6776_c216,4.0
r6820_c216,5.0
r6833_c216,3.0
r6843_c216,5.0
r6848_c216,4.0
r6871_c216,4.0
r6902_c216,2.0
r6910_c216,4.0
r6965_c216,5.0
r6972_c216,5.0
r6986_c216,5.0
r6990_c216,5.0
r6995_c216,5.0
r7003_c216,5.0
r7004_c216,5.0
r7008_c216,5.0
r7010_c216,5.0
r7024_c216,5.0
r7042_c216,4.0
r7045_c216,5.0
r7053_c216,5.0
r7099_c216,4.0
r7120_c216,5.0
r7163_c216,5.0
r7172_c216,4.0
r7174_c216,3.0
r7215_c216,4.0
r7227_c216,4.0
r7250_c216,5.0
r7253_c216,4.0
r7271_c216,5.0
r7272_c216,5.0
r7277_c216,5.0
r7286_c216,4.0
r7344_c216,4.0
r7375_c216,3.0
r7386_c216,5.0
r7398_c216,4.0
r7426_c216,5.0
r7492_c216,4.0
r7508_c216,5.0
r7512_c216,5.0
r7514_c216,5.0
r7515_c216,3.0
r7521_c216,4.0
r7556_c216,5.0
r7569_c216,5.0
r7601_c216,3.0
r7608_c216,5.0
r7649_c216,5.0
r7686_c216,5.0
r7717_c216,5.0
r7733_c216,3.0
r7759_c216,5.0
r7794_c216,5.0
r7804_c216,5.0
r7836_c216,5.0
r7849_c216,5.0
r7850_c216,4.0
r7878_c216,5.0
r7893_c216,5.0
r7900_c216,4.0
r7931_c216,4.0
r7934_c216,4.0
r7943_c216,4.0
r7981_c216,3.0
r7988_c216,3.0
r7989_c216,5.0
r8012_c216,5.0
r8035_c216,4.0
r8051_c216,3.0
r8058_c216,3.0
r8060_c216,5.0
r8072_c216,3.0
r8097_c216,5.0
r8111_c216,4.0
r8124_c216,4.0
r8159_c216,4.0
