Id,Prediction
r1377_c45,5.0
r1378_c45,3.0
r1416_c45,5.0
r1424_c45,3.0
r1431_c45,4.0
r1436_c45,5.0
r1443_c45,5.0
r1444_c45,4.0
r1496_c45,4.0
r1521_c45,4.0
r1523_c45,5.0
r1536_c45,4.0
r1594_c45,3.0
r1616_c45,3.0
r1618_c45,5.0
r1657_c45,5.0
r1665_c45,5.0
r1691_c45,4.0
r1704_c45,5.0
r1730_c45,5.0
r1761_c45,3.0
r1769_c45,3.0
r1782_c45,5.0
r1807_c45,5.0
r1864_c45,4.0
r1873_c45,5.0
r1917_c45,4.0
r1929_c45,5.0
r1940_c45,3.0
r2003_c45,5.0
r2079_c45,4.0
r2084_c45,5.0
r2086_c45,4.0
r2138_c45,4.0
r2176_c45,4.0
r2177_c45,2.0
r2195_c45,5.0
r2212_c45,5.0
r2234_c45,5.0
r2238_c45,4.0
r2303_c45,5.0
r2319_c45,4.0
r2325_c45,5.0
r2339_c45,5.0
r2391_c45,4.0
r2416_c45,5.0
r2426_c45,3.0
r2432_c45,4.0
r2435_c45,4.0
r2464_c45,5.0
r2483_c45,5.0
r2486_c45,5.0
r2515_c45,4.0
r2541_c45,5.0
r2548_c45,3.0
r2553_c45,3.0
r2559_c45,5.0
r2561_c45,3.0
r2572_c45,5.0
r2595_c45,5.0
r2600_c45,3.0
r2637_c45,4.0
r2638_c45,5.0
r2653_c45,5.0
r2672_c45,3.0
r2674_c45,5.0
r2717_c45,4.0
r2718_c45,5.0
r2735_c45,3.0
r2754_c45,3.0
r2768_c45,3.0
r2850_c45,4.0
r2862_c45,5.0
r2885_c45,5.0
r2895_c45,2.0
r2905_c45,5.0
r2917_c45,4.0
r2925_c45,5.0
r2942_c45,5.0
r2970_c45,5.0
r3050_c45,3.0
r3063_c45,4.0
r3124_c45,4.0
r3149_c45,4.0
r3151_c45,4.0
r3155_c45,3.0
r3163_c45,5.0
r3253_c45,5.0
r3314_c45,5.0
r3335_c45,5.0
r3347_c45,4.0
r3352_c45,4.0
r3390_c45,3.0
r3408_c45,5.0
r3411_c45,4.0
r3440_c45,5.0
r3473_c45,3.0
r3492_c45,4.0
r3497_c45,1.0
r3528_c45,4.0
r3580_c45,2.0
r3614_c45,5.0
r3624_c45,3.0
r3645_c45,4.0
r3648_c45,3.0
r3660_c45,2.0
r3686_c45,5.0
r3713_c45,3.0
r3717_c45,3.0
r3726_c45,5.0
r3739_c45,4.0
r3768_c45,4.0
r3787_c45,5.0
r3795_c45,3.0
r3811_c45,5.0
r3813_c45,4.0
r3820_c45,5.0
r3838_c45,5.0
r3844_c45,5.0
r3906_c45,5.0
r3943_c45,3.0
r3948_c45,5.0
r3950_c45,5.0
r4002_c45,5.0
r4050_c45,4.0
r4079_c45,3.0
r4080_c45,4.0
r4081_c45,4.0
r4085_c45,4.0
r4088_c45,3.0
r4097_c45,5.0
r4163_c45,5.0
r4165_c45,5.0
r4166_c45,3.0
r4177_c45,4.0
r4199_c45,4.0
r4220_c45,4.0
r4222_c45,5.0
r4234_c45,5.0
r4249_c45,1.0
r4254_c45,5.0
r4284_c45,5.0
r4290_c45,5.0
r4309_c45,5.0
r4348_c45,1.0
r4361_c45,4.0
r4418_c45,3.0
r4442_c45,5.0
r4448_c45,4.0
r4453_c45,3.0
r4507_c45,5.0
r4519_c45,5.0
r4561_c45,3.0
r4571_c45,3.0
r4603_c45,5.0
r4635_c45,2.0
r4666_c45,5.0
r4678_c45,4.0
r4685_c45,4.0
r4720_c45,4.0
r4756_c45,1.0
r4819_c45,5.0
r4823_c45,3.0
r4824_c45,5.0
r4866_c45,5.0
r4906_c45,4.0
r4943_c45,3.0
r5013_c45,5.0
r5043_c45,4.0
r5047_c45,4.0
r5070_c45,3.0
r5071_c45,5.0
r5123_c45,5.0
r5125_c45,5.0
r5140_c45,5.0
r5166_c45,5.0
r5200_c45,4.0
r5332_c45,3.0
r5333_c45,4.0
r5361_c45,3.0
r5394_c45,5.0
r5401_c45,5.0
r5404_c45,4.0
r5422_c45,4.0
r5454_c45,5.0
r5463_c45,3.0
r5473_c45,3.0
r5500_c45,3.0
r5509_c45,5.0
r5520_c45,5.0
r5530_c45,3.0
r5554_c45,4.0
r5609_c45,3.0
r5616_c45,4.0
r5629_c45,5.0
r5633_c45,4.0
r5636_c45,5.0
r5638_c45,3.0
r5651_c45,3.0
r5666_c45,3.0
r5685_c45,5.0
r5691_c45,5.0
r5706_c45,5.0
r5710_c45,4.0
r5711_c45,5.0
r5724_c45,2.0
r5763_c45,3.0
r5765_c45,5.0
r5791_c45,1.0
r5796_c45,5.0
r5804_c45,5.0
r5813_c45,5.0
r5815_c45,5.0
r5842_c45,4.0
r5848_c45,4.0
r5877_c45,5.0
r5881_c45,5.0
r5883_c45,5.0
r5892_c45,4.0
r5919_c45,4.0
r5923_c45,3.0
r5933_c45,5.0
r5960_c45,5.0
r5968_c45,3.0
r5973_c45,4.0
r5984_c45,2.0
r5996_c45,3.0
r6009_c45,5.0
r6016_c45,3.0
r6093_c45,5.0
r6113_c45,1.0
r6142_c45,5.0
r6176_c45,4.0
r6180_c45,5.0
r6182_c45,1.0
r6184_c45,5.0
r6233_c45,5.0
r6236_c45,4.0
r6290_c45,4.0
r6296_c45,5.0
r6331_c45,2.0
r6348_c45,1.0
r6401_c45,3.0
r6402_c45,5.0
r6404_c45,2.0
r6405_c45,4.0
r6407_c45,5.0
r6427_c45,5.0
r6443_c45,4.0
r6463_c45,4.0
r6470_c45,5.0
r6479_c45,3.0
r6490_c45,5.0
r6529_c45,4.0
r6580_c45,5.0
r6585_c45,3.0
r6586_c45,4.0
r6590_c45,4.0
r6600_c45,4.0
r6650_c45,4.0
r6654_c45,3.0
r6665_c45,5.0
r6681_c45,5.0
r6710_c45,4.0
r6714_c45,5.0
r6715_c45,5.0
r6806_c45,5.0
r6811_c45,3.0
r6815_c45,3.0
r6845_c45,4.0
r6870_c45,4.0
r6883_c45,4.0
r6919_c45,5.0
r6965_c45,4.0
r6974_c45,5.0
r6975_c45,2.0
r7024_c45,5.0
r7027_c45,5.0
r7034_c45,4.0
r7045_c45,5.0
r7058_c45,4.0
r7070_c45,5.0
r7075_c45,5.0
r7156_c45,5.0
r7174_c45,5.0
r7197_c45,5.0
r7198_c45,4.0
r7229_c45,3.0
r7238_c45,5.0
r7248_c45,5.0
r7257_c45,4.0
r7258_c45,5.0
r7288_c45,4.0
r7296_c45,5.0
r7304_c45,4.0
r7306_c45,4.0
r7320_c45,5.0
r7321_c45,5.0
r7334_c45,3.0
r7345_c45,3.0
r7346_c45,3.0
r7370_c45,3.0
r7379_c45,2.0
r7421_c45,3.0
r7425_c45,4.0
r7445_c45,4.0
r7454_c45,5.0
r7459_c45,4.0
r7468_c45,5.0
r7477_c45,4.0
r7495_c45,4.0
r7526_c45,3.0
r7564_c45,5.0
r7589_c45,3.0
r7595_c45,4.0
r7617_c45,5.0
r7636_c45,3.0
r7657_c45,2.0
r7708_c45,3.0
r7710_c45,4.0
r7726_c45,5.0
r7745_c45,5.0
r7798_c45,3.0
r7852_c45,5.0
r7859_c45,5.0
r7864_c45,5.0
r7871_c45,3.0
r7874_c45,5.0
r7976_c45,5.0
r7991_c45,5.0
r8019_c45,5.0
r8044_c45,3.0
r8058_c45,5.0
r8081_c45,5.0
r8101_c45,4.0
r8132_c45,2.0
r8133_c45,3.0
r8188_c45,5.0
r8225_c45,4.0
r8238_c45,5.0
r8242_c45,5.0
r8243_c45,5.0
r8247_c45,4.0
r8259_c45,3.0
r8267_c45,4.0
r8290_c45,5.0
r8317_c45,3.0
r8348_c45,3.0
r8370_c45,5.0
r8377_c45,5.0
r8388_c45,4.0
r8410_c45,5.0
r8411_c45,4.0
r8482_c45,4.0
r8510_c45,5.0
r8529_c45,4.0
r8536_c45,5.0
r8539_c45,3.0
r8599_c45,3.0
r8604_c45,5.0
r8637_c45,4.0
r8661_c45,3.0
r8665_c45,4.0
r8708_c45,5.0
r8711_c45,5.0
r8726_c45,5.0
r8733_c45,5.0
r8754_c45,4.0
r8762_c45,4.0
r8803_c45,2.0
r8815_c45,4.0
r8831_c45,4.0
r8833_c45,5.0
r8859_c45,5.0
r8879_c45,5.0
r8897_c45,3.0
r8905_c45,3.0
r8928_c45,3.0
r8938_c45,5.0
r8964_c45,4.0
r8968_c45,5.0
r8991_c45,1.0
r9001_c45,5.0
r9011_c45,3.0
r9053_c45,3.0
r9184_c45,5.0
r9187_c45,5.0
r9193_c45,5.0
r9202_c45,5.0
r9211_c45,3.0
r9238_c45,5.0
r9249_c45,5.0
r9273_c45,4.0
r9282_c45,3.0
r9289_c45,5.0
r9304_c45,5.0
r9315_c45,5.0
r9334_c45,5.0
r9337_c45,4.0
r9350_c45,2.0
r9353_c45,5.0
r9358_c45,3.0
r9384_c45,5.0
r9387_c45,3.0
r9403_c45,3.0
r9408_c45,5.0
r9423_c45,5.0
r9440_c45,3.0
r9452_c45,5.0
r9458_c45,2.0
r9464_c45,5.0
r9499_c45,5.0
r9510_c45,4.0
r9517_c45,5.0
r9526_c45,4.0
r9536_c45,4.0
r9556_c45,5.0
r9560_c45,5.0
r9581_c45,3.0
r9595_c45,4.0
r9606_c45,4.0
r9642_c45,3.0
r9650_c45,3.0
r9657_c45,4.0
r9660_c45,4.0
r9683_c45,3.0
r9686_c45,5.0
r9739_c45,5.0
r9769_c45,5.0
r9782_c45,5.0
r9827_c45,5.0
r9838_c45,5.0
r9841_c45,3.0
r9857_c45,3.0
r9876_c45,4.0
r9898_c45,4.0
r9947_c45,4.0
r9953_c45,4.0
r9981_c45,5.0
r9983_c45,3.0
r4_c46,3.0
r9_c46,5.0
r11_c46,5.0
r13_c46,5.0
r20_c46,4.0
r26_c46,5.0
r49_c46,3.0
r62_c46,3.0
r67_c46,5.0
r71_c46,5.0
r79_c46,5.0
r80_c46,3.0
r87_c46,4.0
r90_c46,5.0
r104_c46,5.0
r123_c46,5.0
r168_c46,5.0
r248_c46,5.0
r249_c46,5.0
r253_c46,5.0
r259_c46,5.0
r297_c46,5.0
r301_c46,3.0
r330_c46,5.0
r345_c46,5.0
r351_c46,5.0
r373_c46,4.0
r377_c46,5.0
r390_c46,5.0
r401_c46,5.0
r423_c46,5.0
r450_c46,4.0
r452_c46,5.0
r464_c46,5.0
r467_c46,5.0
r469_c46,4.0
r485_c46,5.0
r501_c46,5.0
r517_c46,5.0
r520_c46,5.0
r538_c46,5.0
r558_c46,5.0
r559_c46,5.0
r573_c46,5.0
r576_c46,5.0
r586_c46,2.0
r598_c46,5.0
r624_c46,4.0
r646_c46,5.0
r647_c46,5.0
r649_c46,5.0
r650_c46,3.0
r654_c46,4.0
r692_c46,5.0
r711_c46,5.0
r712_c46,4.0
r725_c46,5.0
r740_c46,3.0
r772_c46,4.0
r785_c46,4.0
r787_c46,5.0
r835_c46,5.0
r843_c46,5.0
r860_c46,3.0
r862_c46,5.0
r865_c46,5.0
r872_c46,5.0
r880_c46,5.0
r881_c46,3.0
r889_c46,5.0
r907_c46,5.0
r912_c46,5.0
r915_c46,5.0
r916_c46,5.0
r956_c46,3.0
r958_c46,4.0
r981_c46,3.0
r993_c46,3.0
r1000_c46,5.0
r1005_c46,4.0
r1013_c46,5.0
r1017_c46,5.0
r1018_c46,5.0
r1031_c46,4.0
r1070_c46,5.0
r1091_c46,5.0
r1098_c46,3.0
r1101_c46,5.0
r1126_c46,1.0
r1131_c46,5.0
r1139_c46,3.0
r1140_c46,5.0
r1141_c46,4.0
r1142_c46,4.0
r1152_c46,5.0
r1167_c46,5.0
r1173_c46,4.0
r1193_c46,5.0
r1242_c46,5.0
r1250_c46,5.0
r1260_c46,5.0
r1262_c46,5.0
r1271_c46,5.0
r1272_c46,4.0
r1291_c46,5.0
r1293_c46,4.0
r1298_c46,3.0
r1302_c46,5.0
r1320_c46,5.0
r1323_c46,3.0
r1331_c46,5.0
r1402_c46,3.0
r1422_c46,5.0
r1461_c46,5.0
r1464_c46,4.0
r1506_c46,3.0
r1515_c46,3.0
r1531_c46,5.0
r1547_c46,5.0
r1551_c46,5.0
r1554_c46,5.0
r1556_c46,5.0
r1557_c46,5.0
r1564_c46,5.0
r1595_c46,5.0
r1616_c46,1.0
r1626_c46,5.0
r1644_c46,4.0
r1645_c46,5.0
r1676_c46,3.0
r1684_c46,3.0
r1702_c46,5.0
r1707_c46,4.0
r1709_c46,3.0
r1721_c46,5.0
r1729_c46,5.0
r1734_c46,4.0
r1743_c46,2.0
r1771_c46,4.0
r1788_c46,5.0
r1796_c46,5.0
r1802_c46,5.0
r1805_c46,5.0
r1823_c46,5.0
r1852_c46,3.0
r1857_c46,3.0
r1861_c46,5.0
r1868_c46,5.0
r1881_c46,3.0
r1900_c46,4.0
r1902_c46,5.0
r1929_c46,5.0
r1938_c46,3.0
r1964_c46,3.0
r1971_c46,5.0
r1976_c46,5.0
r1977_c46,3.0
r1999_c46,4.0
r2000_c46,5.0
r2046_c46,4.0
r2055_c46,3.0
r2063_c46,5.0
r2064_c46,5.0
r2079_c46,4.0
r2083_c46,5.0
r2086_c46,5.0
r2092_c46,5.0
r2114_c46,3.0
r2121_c46,5.0
r2131_c46,4.0
r2161_c46,2.0
r2192_c46,4.0
r2199_c46,2.0
r2216_c46,5.0
r2224_c46,5.0
r2232_c46,5.0
r2259_c46,5.0
r2278_c46,5.0
r2284_c46,5.0
r2285_c46,5.0
r2292_c46,3.0
r2308_c46,5.0
r2323_c46,3.0
r2324_c46,4.0
r2328_c46,5.0
r2335_c46,5.0
r2377_c46,4.0
r2379_c46,5.0
r2383_c46,5.0
r2388_c46,5.0
r2397_c46,5.0
r2420_c46,5.0
r2424_c46,5.0
r2445_c46,4.0
r2481_c46,3.0
r2505_c46,5.0
r2514_c46,5.0
r2522_c46,3.0
r2531_c46,5.0
r2549_c46,5.0
r2563_c46,5.0
r2564_c46,3.0
r2569_c46,4.0
r2571_c46,5.0
r2580_c46,5.0
r2585_c46,5.0
r2589_c46,4.0
r2596_c46,4.0
r2601_c46,5.0
r2603_c46,5.0
r2608_c46,3.0
r2614_c46,5.0
r2626_c46,5.0
r2628_c46,1.0
r2640_c46,5.0
r2662_c46,3.0
r2665_c46,3.0
r2669_c46,5.0
r2672_c46,5.0
r2673_c46,5.0
r2688_c46,2.0
r2690_c46,3.0
r2710_c46,5.0
r2734_c46,5.0
r2747_c46,5.0
r2755_c46,5.0
r2758_c46,5.0
r2777_c46,5.0
r2778_c46,5.0
r2809_c46,4.0
r2840_c46,5.0
r2842_c46,5.0
r2866_c46,5.0
r2891_c46,5.0
r2923_c46,3.0
r2935_c46,5.0
r2941_c46,5.0
r2963_c46,3.0
r2969_c46,2.0
r3001_c46,5.0
r3009_c46,5.0
r3034_c46,3.0
r3057_c46,5.0
r3073_c46,5.0
r3076_c46,3.0
r3078_c46,4.0
r3107_c46,5.0
r3113_c46,5.0
r3118_c46,5.0
r3152_c46,3.0
r3177_c46,4.0
r3178_c46,3.0
r3183_c46,5.0
r3207_c46,5.0
r3233_c46,5.0
r3248_c46,5.0
r3260_c46,3.0
r3263_c46,3.0
r3264_c46,5.0
r3280_c46,5.0
r3286_c46,5.0
r3313_c46,5.0
r3340_c46,2.0
r3347_c46,5.0
r3392_c46,5.0
r3397_c46,5.0
r3406_c46,5.0
r3413_c46,5.0
r3420_c46,5.0
r3448_c46,1.0
r3463_c46,5.0
r3468_c46,5.0
r3473_c46,5.0
r3481_c46,5.0
r3493_c46,5.0
r3523_c46,5.0
r3527_c46,5.0
r3535_c46,5.0
r3536_c46,5.0
r3558_c46,5.0
r3577_c46,3.0
r3590_c46,5.0
r3604_c46,4.0
r3609_c46,4.0
r3630_c46,3.0
r3634_c46,3.0
r3674_c46,4.0
r3684_c46,3.0
r3725_c46,5.0
r3738_c46,4.0
r3745_c46,5.0
r3747_c46,5.0
r3760_c46,5.0
r3764_c46,4.0
r3765_c46,5.0
r3770_c46,4.0
r3771_c46,5.0
r3773_c46,3.0
r3777_c46,3.0
r3784_c46,5.0
r3792_c46,5.0
r3800_c46,5.0
r3805_c46,4.0
r3808_c46,5.0
r3819_c46,5.0
r3824_c46,5.0
r3826_c46,5.0
r3837_c46,5.0
r3844_c46,5.0
r3845_c46,4.0
r3846_c46,5.0
r3847_c46,5.0
r3855_c46,5.0
r3880_c46,3.0
r3926_c46,3.0
r3948_c46,5.0
r3957_c46,3.0
r3989_c46,5.0
r4021_c46,2.0
r4024_c46,5.0
r4087_c46,5.0
r4089_c46,5.0
r4100_c46,5.0
r4107_c46,5.0
r4114_c46,3.0
r4120_c46,5.0
r4123_c46,5.0
r4139_c46,4.0
r4142_c46,4.0
r4153_c46,3.0
r4184_c46,5.0
r4193_c46,3.0
r4198_c46,5.0
r4240_c46,5.0
r4257_c46,5.0
r4258_c46,3.0
r4282_c46,4.0
r4300_c46,3.0
r4316_c46,5.0
r4338_c46,4.0
r4348_c46,5.0
r4351_c46,5.0
r4359_c46,5.0
r4396_c46,4.0
r4410_c46,3.0
r4417_c46,5.0
r4432_c46,5.0
r4441_c46,5.0
r4457_c46,4.0
r4463_c46,3.0
r4465_c46,5.0
r4466_c46,5.0
r4470_c46,5.0
r4483_c46,5.0
r4485_c46,5.0
r4501_c46,5.0
r4538_c46,5.0
r4542_c46,3.0
r4554_c46,5.0
r4567_c46,5.0
r4583_c46,5.0
r4610_c46,5.0
r4618_c46,5.0
r4639_c46,5.0
r4675_c46,2.0
r4686_c46,5.0
r4703_c46,5.0
r4704_c46,5.0
r4705_c46,5.0
r4706_c46,5.0
r4763_c46,5.0
r4778_c46,4.0
r4780_c46,5.0
r4785_c46,3.0
r4787_c46,5.0
r4799_c46,4.0
r4803_c46,5.0
r4804_c46,5.0
r4827_c46,5.0
r4829_c46,5.0
r4858_c46,5.0
r4881_c46,5.0
r4889_c46,5.0
r4899_c46,5.0
r4926_c46,5.0
r4967_c46,5.0
r4971_c46,3.0
r4973_c46,5.0
r4974_c46,4.0
r4979_c46,4.0
r4999_c46,5.0
r5009_c46,5.0
r5018_c46,5.0
r5025_c46,5.0
r5029_c46,5.0
r5034_c46,5.0
r5039_c46,5.0
r5058_c46,5.0
r5078_c46,5.0
r5095_c46,5.0
r5101_c46,5.0
r5102_c46,5.0
r5118_c46,5.0
r5131_c46,5.0
r5167_c46,5.0
r5187_c46,5.0
r5196_c46,5.0
r5199_c46,5.0
r5204_c46,5.0
r5221_c46,5.0
r5251_c46,5.0
r5266_c46,5.0
r5272_c46,3.0
r5278_c46,5.0
r5281_c46,5.0
r5314_c46,3.0
r5319_c46,5.0
r5336_c46,3.0
r5363_c46,3.0
r5364_c46,5.0
r5373_c46,5.0
r5381_c46,4.0
r5397_c46,3.0
r5399_c46,5.0
r5408_c46,5.0
r5409_c46,3.0
r5444_c46,5.0
r5455_c46,5.0
r5466_c46,5.0
r5470_c46,5.0
r5473_c46,5.0
r5489_c46,3.0
r5518_c46,3.0
r5535_c46,5.0
r5549_c46,5.0
r5588_c46,5.0
r5622_c46,5.0
r5637_c46,4.0
r5641_c46,3.0
r5644_c46,5.0
r5645_c46,5.0
r5665_c46,5.0
r5683_c46,3.0
r5712_c46,5.0
r5714_c46,4.0
r5720_c46,5.0
r5729_c46,3.0
r5736_c46,5.0
r5739_c46,5.0
r5747_c46,5.0
r5766_c46,4.0
r5776_c46,5.0
r5778_c46,5.0
r5784_c46,5.0
r5793_c46,5.0
r5802_c46,3.0
r5812_c46,5.0
r5829_c46,3.0
r5876_c46,5.0
r5878_c46,3.0
r5891_c46,4.0
r5897_c46,5.0
r5901_c46,5.0
r5903_c46,4.0
r5915_c46,3.0
r5951_c46,4.0
r5958_c46,5.0
r5964_c46,3.0
r5976_c46,5.0
r5983_c46,5.0
r5986_c46,5.0
r6005_c46,5.0
r6022_c46,5.0
r6024_c46,5.0
r6029_c46,5.0
r6051_c46,3.0
r6055_c46,5.0
r6057_c46,5.0
r6068_c46,5.0
r6096_c46,5.0
r6106_c46,3.0
r6115_c46,5.0
r6133_c46,5.0
r6139_c46,5.0
r6156_c46,5.0
r6167_c46,5.0
r6190_c46,5.0
r6203_c46,5.0
r6207_c46,4.0
r6208_c46,2.0
r6220_c46,3.0
r6228_c46,4.0
r6237_c46,5.0
r6248_c46,5.0
r6254_c46,3.0
r6256_c46,5.0
r6285_c46,5.0
r6297_c46,5.0
r6301_c46,4.0
r6313_c46,3.0
r6332_c46,5.0
r6339_c46,3.0
r6354_c46,5.0
r6358_c46,5.0
r6359_c46,4.0
r6361_c46,5.0
r6381_c46,5.0
r6382_c46,1.0
r6389_c46,3.0
r6396_c46,3.0
r6398_c46,5.0
r6408_c46,3.0
r6416_c46,5.0
r6431_c46,5.0
r6442_c46,5.0
r6451_c46,4.0
r6474_c46,5.0
r6490_c46,5.0
r6492_c46,5.0
r6499_c46,4.0
r6511_c46,5.0
r6525_c46,5.0
r6539_c46,5.0
r6553_c46,5.0
r6560_c46,3.0
r6562_c46,3.0
r6568_c46,3.0
r6569_c46,5.0
r6576_c46,4.0
r6578_c46,5.0
r6584_c46,5.0
r6585_c46,3.0
r6588_c46,5.0
r6591_c46,3.0
r6594_c46,5.0
r6608_c46,5.0
r6625_c46,5.0
r6631_c46,5.0
r6640_c46,3.0
r6669_c46,5.0
r6680_c46,5.0
r6686_c46,3.0
r6694_c46,5.0
r6695_c46,5.0
r6704_c46,5.0
r6730_c46,3.0
r6731_c46,4.0
r6779_c46,5.0
r6810_c46,5.0
r6816_c46,3.0
r6820_c46,4.0
r6842_c46,3.0
r6844_c46,5.0
r6863_c46,5.0
r6876_c46,2.0
r6891_c46,4.0
r6895_c46,5.0
r6905_c46,5.0
r6918_c46,3.0
r6919_c46,5.0
r6932_c46,5.0
r6949_c46,5.0
r6963_c46,5.0
r6981_c46,5.0
r6987_c46,5.0
r6992_c46,4.0
r7001_c46,5.0
r7004_c46,5.0
r7020_c46,5.0
r7025_c46,5.0
r7034_c46,5.0
r7035_c46,5.0
r7046_c46,4.0
r7064_c46,5.0
r7070_c46,5.0
r7079_c46,4.0
r7089_c46,5.0
r7094_c46,3.0
r7100_c46,4.0
r7119_c46,5.0
r7128_c46,5.0
r7137_c46,2.0
r7154_c46,3.0
r7156_c46,5.0
r7159_c46,4.0
r7170_c46,5.0
r7181_c46,5.0
r7187_c46,2.0
r7192_c46,5.0
r7204_c46,5.0
r7207_c46,4.0
r7270_c46,5.0
r7296_c46,5.0
r7308_c46,5.0
r7335_c46,5.0
r7342_c46,5.0
r7345_c46,5.0
r7349_c46,4.0
r7360_c46,3.0
r7401_c46,2.0
r7413_c46,5.0
r7420_c46,5.0
r7424_c46,5.0
r7429_c46,5.0
r7432_c46,5.0
r7446_c46,5.0
r7475_c46,5.0
r7484_c46,5.0
r7536_c46,4.0
r7548_c46,5.0
r7560_c46,3.0
r7572_c46,5.0
r7589_c46,4.0
r7595_c46,5.0
r7597_c46,5.0
r7603_c46,5.0
r7604_c46,5.0
r7610_c46,5.0
r7611_c46,4.0
r7613_c46,3.0
r7646_c46,5.0
r7663_c46,5.0
r7669_c46,5.0
r7676_c46,5.0
r7693_c46,5.0
r7710_c46,5.0
r7711_c46,5.0
r7722_c46,5.0
r7743_c46,5.0
r7783_c46,5.0
r7792_c46,5.0
r7810_c46,5.0
r7823_c46,3.0
r7826_c46,5.0
r7827_c46,5.0
r7844_c46,2.0
r7864_c46,4.0
r7875_c46,5.0
r7883_c46,4.0
r7934_c46,5.0
r7993_c46,5.0
r7994_c46,5.0
r8008_c46,5.0
r8080_c46,5.0
r8082_c46,3.0
r8084_c46,5.0
r8103_c46,5.0
r8113_c46,5.0
r8138_c46,5.0
r8143_c46,5.0
r8148_c46,5.0
r8155_c46,5.0
r8156_c46,5.0
r8164_c46,5.0
r8184_c46,5.0
r8186_c46,4.0
r8193_c46,5.0
r8195_c46,5.0
r8196_c46,5.0
r8205_c46,5.0
r8226_c46,5.0
r8239_c46,5.0
r8245_c46,5.0
r8247_c46,4.0
r8253_c46,5.0
r8256_c46,3.0
r8262_c46,3.0
r8268_c46,3.0
r8270_c46,5.0
r8276_c46,5.0
r8278_c46,5.0
r8288_c46,5.0
r8302_c46,5.0
r8305_c46,3.0
r8307_c46,5.0
r8311_c46,5.0
r8319_c46,4.0
r8330_c46,4.0
r8333_c46,5.0
r8337_c46,5.0
r8349_c46,5.0
r8377_c46,5.0
r8389_c46,1.0
r8394_c46,5.0
r8395_c46,5.0
r8401_c46,3.0
r8402_c46,4.0
r8403_c46,5.0
r8409_c46,5.0
r8413_c46,5.0
r8421_c46,5.0
r8422_c46,5.0
r8431_c46,3.0
r8458_c46,5.0
r8492_c46,3.0
r8501_c46,5.0
r8528_c46,5.0
r8546_c46,5.0
r8573_c46,5.0
r8590_c46,5.0
r8606_c46,5.0
r8607_c46,5.0
r8622_c46,5.0
r8625_c46,5.0
r8628_c46,5.0
r8637_c46,5.0
r8641_c46,5.0
r8647_c46,5.0
r8649_c46,5.0
r8671_c46,5.0
r8675_c46,5.0
r8679_c46,5.0
r8691_c46,4.0
r8703_c46,5.0
r8710_c46,5.0
r8711_c46,5.0
r8712_c46,3.0
r8723_c46,5.0
r8724_c46,5.0
r8733_c46,5.0
r8736_c46,5.0
r8742_c46,2.0
r8750_c46,5.0
r8764_c46,5.0
r8796_c46,3.0
r8797_c46,4.0
r8818_c46,5.0
r8833_c46,5.0
r8852_c46,5.0
r8866_c46,5.0
r8875_c46,3.0
r8883_c46,3.0
r8901_c46,5.0
r8914_c46,5.0
r8961_c46,5.0
r8968_c46,5.0
r8992_c46,5.0
r9012_c46,5.0
r9018_c46,3.0
r9024_c46,5.0
r9028_c46,5.0
r9032_c46,5.0
r9035_c46,3.0
r9041_c46,5.0
r9059_c46,3.0
r9084_c46,3.0
r9088_c46,5.0
r9093_c46,5.0
r9097_c46,5.0
r9104_c46,5.0
r9112_c46,5.0
r9160_c46,5.0
r9162_c46,5.0
r9183_c46,5.0
r9189_c46,5.0
r9197_c46,5.0
r9201_c46,5.0
r9234_c46,5.0
r9243_c46,5.0
r9258_c46,5.0
r9261_c46,5.0
r9262_c46,5.0
r9268_c46,5.0
r9327_c46,5.0
r9331_c46,5.0
r9338_c46,5.0
r9391_c46,5.0
r9403_c46,5.0
r9404_c46,5.0
r9412_c46,3.0
r9423_c46,2.0
r9434_c46,5.0
r9447_c46,4.0
r9452_c46,5.0
r9459_c46,4.0
r9464_c46,5.0
r9470_c46,5.0
r9483_c46,3.0
r9497_c46,5.0
r9503_c46,5.0
r9514_c46,3.0
r9527_c46,5.0
r9530_c46,3.0
r9537_c46,5.0
r9542_c46,3.0
r9551_c46,3.0
r9557_c46,5.0
r9575_c46,5.0
r9601_c46,5.0
r9620_c46,5.0
r9623_c46,5.0
r9647_c46,4.0
r9678_c46,5.0
r9685_c46,4.0
r9698_c46,5.0
r9699_c46,5.0
r9718_c46,5.0
r9739_c46,5.0
r9744_c46,5.0
r9754_c46,3.0
r9763_c46,5.0
r9765_c46,5.0
r9768_c46,5.0
r9770_c46,3.0
r9771_c46,5.0
r9792_c46,5.0
r9795_c46,5.0
r9805_c46,5.0
r9826_c46,5.0
r9829_c46,4.0
r9831_c46,5.0
r9834_c46,5.0
r9836_c46,5.0
r9839_c46,5.0
r9849_c46,5.0
r9852_c46,5.0
r9878_c46,5.0
r9882_c46,4.0
r9886_c46,5.0
r9891_c46,5.0
r9913_c46,4.0
r9934_c46,1.0
r9943_c46,5.0
r9953_c46,5.0
r9963_c46,5.0
r9979_c46,4.0
r15_c47,2.0
r160_c47,3.0
r558_c47,3.0
r596_c47,4.0
r696_c47,4.0
r831_c47,3.0
r910_c47,4.0
r1303_c47,4.0
r1345_c47,4.0
r1361_c47,3.0
r1862_c47,4.0
r1951_c47,3.0
r2079_c47,4.0
