Id,Prediction
r7504_c44,3.0
r7510_c44,1.0
r7511_c44,4.0
r7582_c44,3.0
r7593_c44,4.0
r7596_c44,4.0
r7615_c44,5.0
r7676_c44,4.0
r7683_c44,5.0
r7687_c44,5.0
r7731_c44,3.0
r7745_c44,5.0
r7749_c44,5.0
r7750_c44,2.0
r7787_c44,5.0
r7846_c44,5.0
r7880_c44,1.0
r7883_c44,2.0
r7906_c44,5.0
r7979_c44,4.0
r7991_c44,5.0
r8012_c44,5.0
r8082_c44,4.0
r8095_c44,2.0
r8112_c44,5.0
r8172_c44,4.0
r8210_c44,5.0
r8219_c44,3.0
r8271_c44,2.0
r8289_c44,4.0
r8324_c44,4.0
r8352_c44,3.0
r8355_c44,3.0
r8357_c44,4.0
r8398_c44,5.0
r8403_c44,4.0
r8457_c44,4.0
r8465_c44,2.0
r8476_c44,2.0
r8550_c44,4.0
r8554_c44,4.0
r8565_c44,3.0
r8580_c44,4.0
r8618_c44,4.0
r8633_c44,5.0
r8692_c44,5.0
r8695_c44,5.0
r8703_c44,3.0
r8710_c44,1.0
r8723_c44,5.0
r8743_c44,4.0
r8839_c44,5.0
r8855_c44,5.0
r8881_c44,5.0
r8886_c44,4.0
r8887_c44,4.0
r8948_c44,3.0
r8990_c44,5.0
r8996_c44,5.0
r8999_c44,4.0
r9041_c44,3.0
r9046_c44,3.0
r9048_c44,5.0
r9055_c44,4.0
r9061_c44,3.0
r9072_c44,3.0
r9134_c44,3.0
r9190_c44,2.0
r9195_c44,4.0
r9214_c44,2.0
r9242_c44,3.0
r9265_c44,3.0
r9269_c44,4.0
r9270_c44,4.0
r9273_c44,3.0
r9323_c44,4.0
r9367_c44,5.0
r9372_c44,3.0
r9392_c44,1.0
r9446_c44,3.0
r9447_c44,4.0
r9471_c44,4.0
r9472_c44,5.0
r9480_c44,4.0
r9529_c44,5.0
r9658_c44,3.0
r9677_c44,3.0
r9686_c44,3.0
r9700_c44,2.0
r9749_c44,3.0
r9794_c44,3.0
r9812_c44,3.0
r9817_c44,4.0
r9918_c44,5.0
r9926_c44,3.0
r9936_c44,3.0
r9950_c44,4.0
r9961_c44,4.0
r9994_c44,4.0
r37_c45,4.0
r81_c45,5.0
r88_c45,3.0
r109_c45,4.0
r112_c45,3.0
r134_c45,4.0
r140_c45,2.0
r154_c45,5.0
r180_c45,5.0
r185_c45,5.0
r196_c45,4.0
r205_c45,5.0
r254_c45,2.0
r261_c45,5.0
r270_c45,5.0
r276_c45,3.0
r286_c45,4.0
r339_c45,5.0
r341_c45,4.0
r348_c45,4.0
r385_c45,5.0
r418_c45,2.0
r422_c45,5.0
r431_c45,4.0
r448_c45,4.0
r472_c45,5.0
r511_c45,3.0
r515_c45,3.0
r523_c45,4.0
r528_c45,5.0
r549_c45,4.0
r583_c45,4.0
r632_c45,5.0
r661_c45,5.0
r708_c45,5.0
r729_c45,5.0
r748_c45,3.0
r835_c45,2.0
r841_c45,3.0
r856_c45,5.0
r872_c45,5.0
r889_c45,3.0
r909_c45,3.0
r930_c45,5.0
r974_c45,3.0
r987_c45,4.0
r1003_c45,4.0
r1007_c45,2.0
r1050_c45,4.0
r1105_c45,4.0
r1123_c45,5.0
r1176_c45,3.0
r1188_c45,4.0
r1209_c45,4.0
r1236_c45,3.0
r1313_c45,3.0
r1321_c45,4.0
r1322_c45,5.0
r1323_c45,4.0
r1434_c45,5.0
r1450_c45,4.0
r1458_c45,5.0
r1473_c45,3.0
r1481_c45,2.0
r1488_c45,5.0
r1491_c45,4.0
r1492_c45,3.0
r1503_c45,3.0
r1512_c45,3.0
r1540_c45,3.0
r1545_c45,4.0
r1602_c45,2.0
r1612_c45,2.0
r1621_c45,4.0
r1622_c45,5.0
r1627_c45,3.0
r1645_c45,3.0
r1660_c45,5.0
r1710_c45,5.0
r1711_c45,4.0
r1756_c45,3.0
r1757_c45,4.0
r1774_c45,5.0
r1790_c45,3.0
r1806_c45,1.0
r1813_c45,5.0
r1853_c45,4.0
r1862_c45,1.0
r1868_c45,3.0
r1875_c45,4.0
r1896_c45,4.0
r1903_c45,4.0
r1919_c45,4.0
r1926_c45,5.0
r1948_c45,3.0
r1956_c45,2.0
r1986_c45,5.0
r2006_c45,3.0
r2022_c45,5.0
r2023_c45,2.0
r2024_c45,3.0
r2042_c45,2.0
r2045_c45,4.0
r2090_c45,5.0
r2097_c45,5.0
r2166_c45,4.0
r2184_c45,3.0
r2208_c45,5.0
r2222_c45,5.0
r2225_c45,5.0
r2235_c45,5.0
r2271_c45,2.0
r2278_c45,5.0
r2293_c45,4.0
r2294_c45,5.0
r2295_c45,4.0
r2297_c45,3.0
r2300_c45,4.0
r2302_c45,4.0
r2305_c45,3.0
r2329_c45,5.0
r2333_c45,2.0
r2354_c45,5.0
r2363_c45,5.0
r2365_c45,5.0
r2373_c45,4.0
r2394_c45,4.0
r2400_c45,5.0
r2401_c45,5.0
r2433_c45,5.0
r2439_c45,3.0
r2453_c45,4.0
r2461_c45,5.0
r2478_c45,5.0
r2481_c45,5.0
r2482_c45,4.0
r2584_c45,2.0
r2610_c45,5.0
r2612_c45,1.0
r2628_c45,4.0
r2656_c45,4.0
r2664_c45,2.0
r2702_c45,4.0
r2720_c45,4.0
r2722_c45,3.0
r2723_c45,3.0
r2729_c45,2.0
r2734_c45,4.0
r2762_c45,3.0
r2778_c45,5.0
r2858_c45,5.0
r2870_c45,5.0
r2872_c45,5.0
r2897_c45,5.0
r2919_c45,3.0
r2932_c45,5.0
r2981_c45,5.0
r3010_c45,5.0
r3018_c45,5.0
r3049_c45,2.0
r3061_c45,3.0
r3069_c45,5.0
r3112_c45,4.0
r3115_c45,3.0
r3137_c45,3.0
r3140_c45,4.0
r3142_c45,3.0
r3153_c45,5.0
r3158_c45,3.0
r3173_c45,5.0
r3196_c45,4.0
r3200_c45,5.0
r3202_c45,3.0
r3210_c45,5.0
r3225_c45,3.0
r3258_c45,5.0
r3262_c45,5.0
r3270_c45,2.0
r3287_c45,4.0
r3303_c45,5.0
r3310_c45,2.0
r3334_c45,4.0
r3348_c45,5.0
r3370_c45,4.0
r3393_c45,4.0
r3426_c45,5.0
r3435_c45,5.0
r3447_c45,3.0
r3468_c45,5.0
r3472_c45,4.0
r3476_c45,5.0
r3592_c45,4.0
r3596_c45,4.0
r3598_c45,5.0
r3651_c45,4.0
r3652_c45,5.0
r3672_c45,3.0
r3681_c45,5.0
r3712_c45,5.0
r3724_c45,5.0
r3744_c45,3.0
r3751_c45,5.0
r3764_c45,5.0
r3784_c45,3.0
r3800_c45,3.0
r3898_c45,4.0
r3924_c45,5.0
r3952_c45,5.0
r3957_c45,5.0
r3987_c45,4.0
r4024_c45,4.0
r4027_c45,5.0
r4043_c45,4.0
r4084_c45,5.0
r4105_c45,4.0
r4106_c45,4.0
r4115_c45,5.0
r4125_c45,5.0
r4128_c45,5.0
r4140_c45,5.0
r4145_c45,5.0
r4148_c45,5.0
r4150_c45,5.0
r4172_c45,5.0
r4241_c45,4.0
r4244_c45,5.0
r4255_c45,2.0
r4268_c45,2.0
r4325_c45,4.0
r4331_c45,2.0
r4345_c45,5.0
r4357_c45,5.0
r4368_c45,5.0
r4383_c45,5.0
r4387_c45,3.0
r4392_c45,3.0
r4404_c45,5.0
r4417_c45,4.0
r4461_c45,3.0
r4465_c45,4.0
r4474_c45,5.0
r4481_c45,3.0
r4520_c45,2.0
r4562_c45,4.0
r4600_c45,5.0
r4602_c45,4.0
r4631_c45,3.0
r4636_c45,3.0
r4708_c45,3.0
r4722_c45,4.0
r4736_c45,5.0
r4740_c45,5.0
r4766_c45,4.0
r4779_c45,5.0
r4804_c45,5.0
r4829_c45,3.0
r4834_c45,3.0
r4846_c45,5.0
r4880_c45,3.0
r4885_c45,3.0
r4914_c45,5.0
r4915_c45,3.0
r4920_c45,4.0
r4924_c45,3.0
r4947_c45,3.0
r4948_c45,5.0
r4961_c45,5.0
r4963_c45,4.0
r4976_c45,4.0
r4994_c45,5.0
r4998_c45,5.0
r5020_c45,4.0
r5078_c45,3.0
r5086_c45,4.0
r5106_c45,3.0
r5139_c45,3.0
r5164_c45,5.0
r5167_c45,4.0
r5181_c45,1.0
r5195_c45,5.0
r5256_c45,4.0
r5313_c45,4.0
r5345_c45,5.0
r5349_c45,5.0
r5390_c45,3.0
r5399_c45,5.0
r5406_c45,5.0
r5428_c45,4.0
r5452_c45,4.0
r5499_c45,3.0
r5529_c45,5.0
r5536_c45,3.0
r5539_c45,2.0
r5540_c45,3.0
r5565_c45,5.0
r5567_c45,3.0
r5582_c45,3.0
r5591_c45,5.0
r5604_c45,5.0
r5605_c45,3.0
r5611_c45,4.0
r5634_c45,3.0
r5682_c45,5.0
r5687_c45,4.0
r5761_c45,3.0
r5798_c45,5.0
r5809_c45,5.0
r5902_c45,4.0
r5903_c45,3.0
r5909_c45,4.0
r5929_c45,5.0
r5937_c45,4.0
r5950_c45,5.0
r5986_c45,3.0
r5994_c45,4.0
r5995_c45,5.0
r6021_c45,5.0
r6037_c45,5.0
r6038_c45,4.0
r6041_c45,2.0
r6048_c45,5.0
r6081_c45,3.0
r6114_c45,3.0
r6138_c45,5.0
r6160_c45,4.0
r6171_c45,3.0
r6172_c45,5.0
r6185_c45,4.0
r6190_c45,5.0
r6205_c45,4.0
r6216_c45,5.0
r6229_c45,4.0
r6243_c45,5.0
r6257_c45,4.0
r6260_c45,3.0
r6291_c45,2.0
r6314_c45,4.0
r6330_c45,5.0
r6337_c45,5.0
r6358_c45,1.0
r6368_c45,5.0
r6379_c45,5.0
r6392_c45,3.0
r6429_c45,3.0
r6483_c45,2.0
r6488_c45,3.0
r6507_c45,5.0
r6516_c45,3.0
r6536_c45,4.0
r6576_c45,5.0
r6577_c45,3.0
r6608_c45,2.0
r6636_c45,3.0
r6641_c45,3.0
r6659_c45,1.0
r6685_c45,4.0
r6720_c45,5.0
r6738_c45,5.0
r6744_c45,4.0
r6867_c45,5.0
r6872_c45,4.0
r6877_c45,4.0
r6902_c45,4.0
r6905_c45,5.0
r6921_c45,1.0
r6936_c45,5.0
r6938_c45,5.0
r6946_c45,5.0
r6952_c45,5.0
r6955_c45,4.0
r6959_c45,4.0
r6986_c45,2.0
r6995_c45,5.0
r7001_c45,5.0
r7002_c45,5.0
r7017_c45,5.0
r7018_c45,5.0
r7031_c45,4.0
r7040_c45,5.0
r7066_c45,5.0
r7080_c45,5.0
r7102_c45,5.0
r7103_c45,3.0
r7144_c45,5.0
r7208_c45,5.0
r7210_c45,5.0
r7221_c45,3.0
r7225_c45,4.0
r7244_c45,5.0
r7267_c45,5.0
r7274_c45,5.0
r7277_c45,5.0
r7285_c45,5.0
r7298_c45,5.0
r7322_c45,3.0
r7327_c45,5.0
r7361_c45,4.0
r7365_c45,5.0
r7383_c45,5.0
r7447_c45,3.0
r7516_c45,4.0
r7569_c45,5.0
r7607_c45,3.0
r7668_c45,5.0
r7676_c45,5.0
r7680_c45,3.0
r7753_c45,4.0
r7774_c45,5.0
r7786_c45,2.0
r7823_c45,3.0
r7827_c45,5.0
r7834_c45,4.0
r7905_c45,5.0
r7909_c45,5.0
r7932_c45,4.0
r7933_c45,5.0
r7934_c45,3.0
r7953_c45,3.0
r7968_c45,3.0
r7972_c45,2.0
r7989_c45,5.0
r7990_c45,3.0
r8005_c45,4.0
r8034_c45,5.0
r8035_c45,5.0
r8068_c45,5.0
r8076_c45,3.0
r8099_c45,5.0
r8175_c45,5.0
r8187_c45,3.0
r8204_c45,5.0
r8210_c45,2.0
r8228_c45,4.0
r8246_c45,5.0
r8249_c45,5.0
r8254_c45,4.0
r8258_c45,5.0
r8276_c45,5.0
r8303_c45,5.0
r8311_c45,3.0
r8325_c45,3.0
r8329_c45,5.0
r8367_c45,3.0
r8386_c45,2.0
r8434_c45,5.0
r8441_c45,3.0
r8442_c45,4.0
r8447_c45,5.0
r8450_c45,4.0
r8473_c45,5.0
r8475_c45,4.0
r8490_c45,3.0
r8522_c45,4.0
r8524_c45,4.0
r8559_c45,5.0
r8563_c45,5.0
r8570_c45,4.0
r8575_c45,5.0
r8576_c45,5.0
r8659_c45,4.0
r8685_c45,5.0
r8702_c45,4.0
r8706_c45,5.0
r8712_c45,3.0
r8715_c45,5.0
r8717_c45,5.0
r8735_c45,3.0
r8738_c45,4.0
r8821_c45,4.0
r8836_c45,3.0
r8858_c45,5.0
r8865_c45,2.0
r8873_c45,4.0
r8881_c45,2.0
r8886_c45,3.0
r8910_c45,5.0
r8965_c45,4.0
r9015_c45,5.0
r9027_c45,4.0
r9028_c45,5.0
r9057_c45,4.0
r9069_c45,3.0
r9083_c45,5.0
r9102_c45,5.0
r9115_c45,3.0
r9125_c45,3.0
r9127_c45,4.0
r9157_c45,3.0
r9195_c45,5.0
r9214_c45,3.0
r9222_c45,3.0
r9225_c45,3.0
r9257_c45,5.0
r9274_c45,4.0
r9311_c45,5.0
r9352_c45,5.0
r9364_c45,5.0
r9394_c45,3.0
r9430_c45,5.0
r9443_c45,5.0
r9446_c45,3.0
r9478_c45,3.0
r9488_c45,5.0
r9496_c45,3.0
r9534_c45,5.0
r9554_c45,5.0
r9558_c45,5.0
r9568_c45,5.0
r9663_c45,2.0
r9668_c45,5.0
r9687_c45,4.0
r9728_c45,5.0
r9741_c45,3.0
r9750_c45,3.0
r9756_c45,5.0
r9773_c45,4.0
r9806_c45,4.0
r9824_c45,4.0
r9877_c45,5.0
r9889_c45,4.0
r9930_c45,5.0
r9938_c45,4.0
r9957_c45,5.0
r9959_c45,5.0
r9963_c45,5.0
r12_c46,5.0
r15_c46,5.0
r24_c46,5.0
r51_c46,5.0
r73_c46,5.0
r82_c46,2.0
r91_c46,5.0
r99_c46,5.0
r135_c46,5.0
r137_c46,5.0
r156_c46,5.0
r180_c46,5.0
r188_c46,2.0
r200_c46,5.0
r205_c46,4.0
r210_c46,4.0
r212_c46,5.0
r222_c46,3.0
r240_c46,5.0
r241_c46,5.0
r257_c46,4.0
r261_c46,5.0
r270_c46,5.0
r272_c46,5.0
r283_c46,5.0
r285_c46,5.0
r364_c46,5.0
r375_c46,5.0
r383_c46,5.0
r386_c46,5.0
r389_c46,5.0
r399_c46,5.0
r405_c46,5.0
r421_c46,5.0
r422_c46,5.0
r435_c46,5.0
r448_c46,5.0
r455_c46,5.0
r472_c46,5.0
r493_c46,5.0
r496_c46,5.0
r522_c46,3.0
r525_c46,3.0
r554_c46,5.0
r578_c46,5.0
r590_c46,2.0
r597_c46,4.0
r623_c46,5.0
r630_c46,5.0
r639_c46,3.0
r674_c46,5.0
r679_c46,5.0
r680_c46,5.0
r684_c46,4.0
r687_c46,4.0
r689_c46,3.0
r707_c46,4.0
r713_c46,5.0
r735_c46,4.0
r741_c46,5.0
r749_c46,5.0
r754_c46,4.0
r763_c46,5.0
r774_c46,3.0
r796_c46,3.0
r820_c46,5.0
r848_c46,3.0
r852_c46,3.0
r855_c46,5.0
r861_c46,5.0
r869_c46,3.0
r875_c46,5.0
r886_c46,5.0
r900_c46,5.0
r930_c46,5.0
r962_c46,5.0
r964_c46,4.0
r975_c46,5.0
r977_c46,5.0
r980_c46,5.0
r1003_c46,3.0
r1010_c46,5.0
r1026_c46,5.0
r1036_c46,3.0
r1079_c46,5.0
r1080_c46,5.0
r1081_c46,4.0
r1085_c46,5.0
r1087_c46,3.0
r1096_c46,5.0
r1105_c46,3.0
r1118_c46,5.0
r1121_c46,2.0
r1129_c46,5.0
r1146_c46,5.0
r1147_c46,5.0
r1164_c46,5.0
r1183_c46,5.0
r1185_c46,4.0
r1200_c46,5.0
r1207_c46,5.0
r1214_c46,4.0
r1220_c46,5.0
r1231_c46,5.0
r1247_c46,5.0
r1301_c46,2.0
r1304_c46,5.0
r1311_c46,4.0
r1329_c46,5.0
r1341_c46,5.0
r1354_c46,5.0
r1362_c46,4.0
r1363_c46,5.0
r1375_c46,5.0
r1379_c46,5.0
r1386_c46,4.0
r1405_c46,3.0
r1419_c46,3.0
r1425_c46,5.0
r1430_c46,5.0
r1441_c46,2.0
r1452_c46,5.0
r1463_c46,3.0
r1480_c46,4.0
r1483_c46,5.0
r1496_c46,5.0
r1498_c46,5.0
r1523_c46,5.0
r1526_c46,5.0
r1527_c46,5.0
r1530_c46,5.0
r1543_c46,5.0
r1567_c46,5.0
r1568_c46,5.0
r1571_c46,3.0
r1589_c46,5.0
r1592_c46,5.0
r1603_c46,5.0
r1628_c46,5.0
r1630_c46,3.0
r1632_c46,5.0
r1654_c46,5.0
r1679_c46,5.0
r1693_c46,5.0
r1706_c46,5.0
r1712_c46,5.0
r1717_c46,5.0
r1736_c46,5.0
r1737_c46,5.0
r1742_c46,3.0
r1756_c46,5.0
r1758_c46,5.0
r1774_c46,5.0
r1793_c46,4.0
r1812_c46,5.0
r1828_c46,4.0
r1832_c46,5.0
r1836_c46,5.0
r1842_c46,3.0
r1846_c46,5.0
r1847_c46,4.0
r1848_c46,4.0
r1866_c46,4.0
r1871_c46,5.0
r1874_c46,3.0
r1875_c46,5.0
r1899_c46,3.0
r1904_c46,5.0
r1941_c46,4.0
r1954_c46,5.0
r1969_c46,5.0
r1970_c46,5.0
r1975_c46,5.0
r2021_c46,4.0
r2034_c46,3.0
r2036_c46,5.0
r2048_c46,4.0
r2050_c46,5.0
r2071_c46,5.0
r2076_c46,5.0
r2078_c46,3.0
r2082_c46,3.0
r2089_c46,5.0
r2100_c46,5.0
r2112_c46,5.0
r2128_c46,5.0
r2141_c46,3.0
r2147_c46,5.0
r2150_c46,3.0
r2160_c46,5.0
r2163_c46,5.0
r2198_c46,5.0
r2203_c46,3.0
r2213_c46,3.0
r2222_c46,5.0
r2226_c46,5.0
r2229_c46,5.0
r2230_c46,5.0
r2242_c46,5.0
r2243_c46,5.0
r2254_c46,5.0
r2274_c46,5.0
r2277_c46,4.0
r2290_c46,5.0
r2301_c46,5.0
r2307_c46,5.0
r2316_c46,5.0
r2318_c46,5.0
r2322_c46,5.0
r2337_c46,3.0
r2355_c46,5.0
r2356_c46,5.0
r2357_c46,5.0
r2359_c46,5.0
r2363_c46,5.0
r2366_c46,5.0
r2373_c46,4.0
r2394_c46,5.0
r2412_c46,5.0
r2415_c46,5.0
r2421_c46,4.0
r2423_c46,5.0
r2442_c46,5.0
r2450_c46,4.0
r2457_c46,5.0
r2466_c46,4.0
r2479_c46,5.0
r2485_c46,3.0
r2486_c46,5.0
r2489_c46,5.0
r2500_c46,3.0
r2519_c46,5.0
r2523_c46,5.0
r2534_c46,5.0
r2538_c46,4.0
r2544_c46,5.0
r2577_c46,3.0
r2594_c46,1.0
r2615_c46,5.0
r2621_c46,5.0
r2644_c46,5.0
r2653_c46,5.0
r2659_c46,5.0
r2668_c46,4.0
r2683_c46,4.0
r2691_c46,3.0
r2700_c46,5.0
r2701_c46,3.0
r2715_c46,4.0
r2722_c46,3.0
r2726_c46,3.0
r2744_c46,5.0
r2761_c46,3.0
r2775_c46,5.0
r2779_c46,5.0
r2783_c46,4.0
r2784_c46,5.0
r2791_c46,5.0
r2803_c46,5.0
r2808_c46,3.0
r2811_c46,5.0
r2814_c46,5.0
r2821_c46,3.0
r2848_c46,5.0
r2855_c46,5.0
r2871_c46,5.0
r2917_c46,2.0
r2939_c46,4.0
r2952_c46,4.0
r2986_c46,5.0
r2987_c46,5.0
r2992_c46,5.0
r3002_c46,4.0
r3075_c46,5.0
r3088_c46,3.0
r3097_c46,4.0
r3098_c46,5.0
r3127_c46,5.0
r3139_c46,5.0
r3163_c46,5.0
r3169_c46,2.0
r3172_c46,3.0
r3189_c46,4.0
r3203_c46,5.0
r3226_c46,4.0
r3256_c46,5.0
r3257_c46,5.0
r3265_c46,5.0
r3266_c46,4.0
r3291_c46,5.0
r3295_c46,5.0
r3312_c46,5.0
r3321_c46,3.0
r3327_c46,5.0
r3330_c46,3.0
r3390_c46,5.0
r3402_c46,5.0
r3404_c46,5.0
r3408_c46,5.0
r3412_c46,5.0
r3415_c46,5.0
r3436_c46,5.0
r3440_c46,5.0
r3457_c46,3.0
r3458_c46,4.0
r3469_c46,4.0
r3472_c46,5.0
r3483_c46,4.0
r3485_c46,5.0
r3495_c46,2.0
r3512_c46,3.0
r3519_c46,3.0
r3520_c46,5.0
r3524_c46,3.0
r3543_c46,5.0
r3554_c46,5.0
r3567_c46,5.0
r3568_c46,5.0
r3571_c46,3.0
r3617_c46,5.0
r3622_c46,3.0
r3633_c46,5.0
r3641_c46,4.0
r3660_c46,5.0
r3673_c46,5.0
r3692_c46,5.0
r3696_c46,4.0
r3712_c46,5.0
r3716_c46,5.0
r3730_c46,5.0
r3749_c46,4.0
r3768_c46,1.0
r3783_c46,5.0
r3797_c46,5.0
r3798_c46,3.0
r3803_c46,3.0
r3817_c46,2.0
r3820_c46,5.0
r3878_c46,5.0
r3883_c46,5.0
r3884_c46,5.0
r3907_c46,5.0
r3910_c46,3.0
r3934_c46,5.0
r3940_c46,4.0
r3942_c46,5.0
r3991_c46,5.0
r4011_c46,3.0
r4017_c46,5.0
r4019_c46,3.0
r4041_c46,5.0
r4051_c46,5.0
r4059_c46,5.0
r4070_c46,5.0
r4085_c46,5.0
r4090_c46,5.0
r4105_c46,5.0
r4151_c46,5.0
r4167_c46,3.0
r4169_c46,5.0
r4170_c46,5.0
r4177_c46,5.0
r4187_c46,5.0
r4197_c46,4.0
r4204_c46,4.0
r4209_c46,5.0
r4235_c46,5.0
r4242_c46,5.0
r4244_c46,5.0
r4247_c46,5.0
r4250_c46,3.0
r4254_c46,5.0
r4276_c46,5.0
r4283_c46,5.0
r4287_c46,5.0
r4318_c46,3.0
r4355_c46,5.0
r4356_c46,5.0
r4365_c46,5.0
r4386_c46,5.0
r4393_c46,3.0
r4401_c46,5.0
r4407_c46,5.0
r4412_c46,3.0
r4422_c46,5.0
r4431_c46,5.0
r4434_c46,5.0
r4442_c46,3.0
r4453_c46,5.0
r4471_c46,4.0
r4481_c46,5.0
r4505_c46,5.0
r4516_c46,3.0
r4529_c46,5.0
r4530_c46,5.0
r4537_c46,4.0
r4584_c46,5.0
r4588_c46,5.0
r4603_c46,4.0
r4623_c46,3.0
r4631_c46,5.0
r4635_c46,5.0
r4642_c46,5.0
r4668_c46,4.0
r4683_c46,3.0
r4685_c46,4.0
r4687_c46,5.0
r4718_c46,5.0
r4737_c46,4.0
r4800_c46,4.0
r4810_c46,5.0
r4811_c46,5.0
r4813_c46,5.0
r4820_c46,4.0
r4863_c46,5.0
r4865_c46,5.0
r4873_c46,5.0
r4877_c46,5.0
r4896_c46,5.0
r4901_c46,5.0
r4922_c46,5.0
r4923_c46,5.0
r4927_c46,5.0
r4956_c46,5.0
r4961_c46,5.0
r4964_c46,2.0
r4977_c46,4.0
r5008_c46,5.0
r5045_c46,5.0
r5060_c46,5.0
r5072_c46,5.0
r5081_c46,4.0
r5085_c46,5.0
r5086_c46,4.0
r5094_c46,5.0
r5100_c46,5.0
r5142_c46,5.0
r5144_c46,5.0
r5150_c46,3.0
r5173_c46,5.0
r5188_c46,1.0
r5210_c46,5.0
r5211_c46,3.0
r5220_c46,5.0
r5222_c46,5.0
r5230_c46,5.0
r5231_c46,5.0
r5232_c46,3.0
r5237_c46,5.0
r5240_c46,5.0
r5246_c46,4.0
r5247_c46,5.0
r5291_c46,5.0
r5307_c46,4.0
r5317_c46,5.0
r5340_c46,3.0
r5343_c46,4.0
r5345_c46,5.0
r5346_c46,5.0
r5357_c46,5.0
r5402_c46,5.0
r5403_c46,5.0
r5404_c46,5.0
r5420_c46,3.0
r5423_c46,5.0
r5442_c46,5.0
r5492_c46,5.0
r5519_c46,4.0
r5533_c46,5.0
r5561_c46,3.0
r5562_c46,5.0
r5566_c46,5.0
r5569_c46,3.0
r5577_c46,5.0
r5593_c46,5.0
r5621_c46,4.0
r5631_c46,5.0
r5646_c46,3.0
r5675_c46,2.0
r5678_c46,5.0
r5685_c46,5.0
r5696_c46,3.0
r5704_c46,5.0
r5733_c46,3.0
r5767_c46,4.0
r5799_c46,3.0
r5806_c46,2.0
r5808_c46,4.0
r5809_c46,5.0
r5811_c46,3.0
r5813_c46,4.0
r5822_c46,5.0
r5823_c46,5.0
r5825_c46,5.0
r5833_c46,5.0
r5838_c46,3.0
r5843_c46,5.0
r5849_c46,5.0
r5867_c46,5.0
r5868_c46,2.0
r5898_c46,5.0
r5909_c46,5.0
r5911_c46,5.0
r5918_c46,3.0
r5919_c46,5.0
r5926_c46,5.0
r5934_c46,5.0
r5942_c46,5.0
r5945_c46,3.0
r5973_c46,5.0
r5978_c46,5.0
r6007_c46,5.0
r6008_c46,5.0
r6026_c46,4.0
r6031_c46,5.0
r6062_c46,5.0
r6065_c46,5.0
r6066_c46,5.0
r6079_c46,5.0
r6097_c46,5.0
r6121_c46,5.0
r6144_c46,4.0
r6150_c46,5.0
r6153_c46,3.0
r6165_c46,5.0
r6170_c46,5.0
r6182_c46,5.0
r6192_c46,5.0
r6209_c46,3.0
r6212_c46,1.0
r6217_c46,2.0
r6219_c46,5.0
r6264_c46,5.0
r6286_c46,5.0
r6295_c46,3.0
r6307_c46,5.0
r6352_c46,5.0
r6360_c46,4.0
r6366_c46,4.0
r6399_c46,5.0
r6412_c46,5.0
r6438_c46,5.0
r6440_c46,5.0
r6450_c46,5.0
r6514_c46,5.0
r6515_c46,4.0
r6520_c46,3.0
r6524_c46,5.0
r6544_c46,5.0
r6551_c46,4.0
r6567_c46,4.0
r6579_c46,5.0
r6581_c46,5.0
r6607_c46,3.0
r6611_c46,5.0
r6617_c46,5.0
r6621_c46,3.0
r6623_c46,5.0
r6627_c46,3.0
r6643_c46,5.0
r6660_c46,5.0
r6664_c46,4.0
r6673_c46,5.0
r6698_c46,5.0
r6728_c46,3.0
r6760_c46,5.0
r6766_c46,4.0
r6768_c46,5.0
r6772_c46,5.0
r6794_c46,5.0
r6799_c46,5.0
r6808_c46,3.0
r6813_c46,5.0
r6824_c46,4.0
r6858_c46,5.0
r6861_c46,5.0
r6874_c46,4.0
r6909_c46,2.0
r6928_c46,5.0
r6937_c46,5.0
r6960_c46,5.0
r6974_c46,4.0
r6977_c46,4.0
r7002_c46,5.0
r7019_c46,5.0
r7031_c46,5.0
r7032_c46,5.0
r7071_c46,5.0
r7084_c46,4.0
r7097_c46,5.0
r7101_c46,3.0
r7114_c46,3.0
r7143_c46,3.0
r7149_c46,4.0
r7163_c46,5.0
r7167_c46,5.0
r7174_c46,5.0
r7190_c46,5.0
r7191_c46,5.0
r7197_c46,5.0
r7202_c46,5.0
r7208_c46,5.0
r7218_c46,5.0
r7254_c46,5.0
r7266_c46,5.0
r7268_c46,2.0
r7277_c46,5.0
r7306_c46,4.0
r7318_c46,5.0
r7323_c46,5.0
r7341_c46,5.0
r7343_c46,5.0
r7346_c46,5.0
r7367_c46,5.0
r7385_c46,5.0
r7412_c46,5.0
r7435_c46,5.0
r7437_c46,5.0
r7438_c46,3.0
r7440_c46,5.0
r7476_c46,5.0
r7487_c46,5.0
r7495_c46,5.0
r7499_c46,3.0
r7508_c46,5.0
r7517_c46,5.0
r7524_c46,5.0
r7527_c46,3.0
r7542_c46,4.0
r7574_c46,5.0
r7576_c46,5.0
r7577_c46,5.0
r7588_c46,5.0
r7618_c46,4.0
r7620_c46,5.0
r7625_c46,3.0
r7626_c46,5.0
r7635_c46,5.0
r7639_c46,5.0
r7662_c46,5.0
r7668_c46,1.0
r7709_c46,5.0
r7719_c46,3.0
r7731_c46,5.0
r7741_c46,5.0
r7787_c46,5.0
r7791_c46,5.0
r7807_c46,5.0
r7841_c46,5.0
r7849_c46,3.0
r7852_c46,5.0
r7855_c46,5.0
r7872_c46,5.0
r7880_c46,5.0
r7884_c46,5.0
r7893_c46,5.0
r7908_c46,4.0
r7910_c46,3.0
r7921_c46,5.0
