Id,Prediction
r8250_c244,4.0
r8265_c244,3.0
r8450_c244,2.0
r8457_c244,3.0
r8485_c244,2.0
r8520_c244,4.0
r8752_c244,4.0
r8884_c244,5.0
r8970_c244,5.0
r9008_c244,4.0
r9033_c244,3.0
r9077_c244,2.0
r9085_c244,3.0
r9163_c244,3.0
r9171_c244,5.0
r9218_c244,5.0
r9286_c244,5.0
r9332_c244,5.0
r9369_c244,5.0
r9547_c244,3.0
r9578_c244,3.0
r9664_c244,3.0
r9737_c244,4.0
r9929_c244,4.0
r9957_c244,3.0
r9959_c244,3.0
r21_c245,5.0
r22_c245,5.0
r41_c245,2.0
r120_c245,5.0
r122_c245,4.0
r152_c245,5.0
r172_c245,3.0
r178_c245,4.0
r190_c245,5.0
r199_c245,3.0
r206_c245,5.0
r217_c245,5.0
r225_c245,2.0
r254_c245,5.0
r283_c245,2.0
r319_c245,2.0
r328_c245,4.0
r355_c245,4.0
r369_c245,5.0
r397_c245,5.0
r405_c245,4.0
r422_c245,5.0
r424_c245,3.0
r452_c245,3.0
r462_c245,3.0
r467_c245,3.0
r473_c245,4.0
r499_c245,4.0
r503_c245,5.0
r572_c245,4.0
r573_c245,4.0
r591_c245,4.0
r596_c245,5.0
r599_c245,5.0
r615_c245,2.0
r618_c245,5.0
r640_c245,3.0
r641_c245,2.0
r646_c245,4.0
r655_c245,5.0
r664_c245,5.0
r667_c245,4.0
r697_c245,1.0
r725_c245,3.0
r746_c245,3.0
r756_c245,3.0
r789_c245,3.0
r792_c245,3.0
r857_c245,4.0
r868_c245,5.0
r873_c245,4.0
r887_c245,3.0
r903_c245,4.0
r912_c245,5.0
r934_c245,5.0
r938_c245,5.0
r957_c245,3.0
r973_c245,5.0
r1032_c245,5.0
r1065_c245,5.0
r1067_c245,4.0
r1120_c245,4.0
r1132_c245,5.0
r1139_c245,4.0
r1151_c245,4.0
r1166_c245,5.0
r1192_c245,4.0
r1239_c245,5.0
r1275_c245,3.0
r1289_c245,1.0
r1304_c245,5.0
r1310_c245,5.0
r1331_c245,2.0
r1341_c245,5.0
r1395_c245,5.0
r1539_c245,5.0
r1584_c245,5.0
r1593_c245,5.0
r1616_c245,4.0
r1623_c245,5.0
r1670_c245,5.0
r1694_c245,3.0
r1697_c245,4.0
r1700_c245,4.0
r1704_c245,5.0
r1714_c245,2.0
r1737_c245,5.0
r1749_c245,5.0
r1776_c245,4.0
r1804_c245,5.0
r1817_c245,5.0
r1863_c245,5.0
r1873_c245,4.0
r1879_c245,1.0
r1912_c245,5.0
r1926_c245,4.0
r1943_c245,5.0
r1948_c245,4.0
r1956_c245,5.0
r1971_c245,5.0
r1973_c245,3.0
r1991_c245,4.0
r1994_c245,4.0
r2019_c245,4.0
r2041_c245,5.0
r2120_c245,5.0
r2126_c245,5.0
r2145_c245,4.0
r2193_c245,5.0
r2227_c245,3.0
r2253_c245,4.0
r2262_c245,4.0
r2282_c245,3.0
r2293_c245,3.0
r2295_c245,5.0
r2300_c245,5.0
r2313_c245,3.0
r2318_c245,3.0
r2338_c245,5.0
r2339_c245,4.0
r2358_c245,5.0
r2367_c245,2.0
r2370_c245,4.0
r2387_c245,5.0
r2492_c245,3.0
r2518_c245,5.0
r2561_c245,4.0
r2577_c245,5.0
r2578_c245,4.0
r2589_c245,5.0
r2604_c245,5.0
r2612_c245,4.0
r2641_c245,3.0
r2654_c245,3.0
r2683_c245,5.0
r2684_c245,5.0
r2685_c245,3.0
r2688_c245,3.0
r2715_c245,3.0
r2722_c245,5.0
r2752_c245,3.0
r2779_c245,5.0
r2788_c245,5.0
r2789_c245,3.0
r2792_c245,5.0
r2855_c245,5.0
r2864_c245,5.0
r2869_c245,5.0
r2886_c245,4.0
r2890_c245,5.0
r2934_c245,3.0
r2935_c245,3.0
r2962_c245,4.0
r2969_c245,5.0
r2983_c245,5.0
r2989_c245,3.0
r2997_c245,3.0
r3027_c245,3.0
r3034_c245,5.0
r3040_c245,5.0
r3068_c245,5.0
r3087_c245,5.0
r3089_c245,5.0
r3116_c245,4.0
r3132_c245,2.0
r3268_c245,4.0
r3278_c245,4.0
r3285_c245,5.0
r3299_c245,5.0
r3303_c245,5.0
r3328_c245,5.0
r3364_c245,5.0
r3372_c245,4.0
r3382_c245,5.0
r3408_c245,5.0
r3415_c245,5.0
r3425_c245,5.0
r3455_c245,4.0
r3473_c245,4.0
r3480_c245,4.0
r3518_c245,5.0
r3534_c245,5.0
r3597_c245,3.0
r3604_c245,4.0
r3650_c245,5.0
r3679_c245,4.0
r3680_c245,4.0
r3708_c245,3.0
r3716_c245,5.0
r3719_c245,5.0
r3807_c245,5.0
r3808_c245,5.0
r3864_c245,5.0
r3893_c245,4.0
r3952_c245,3.0
r3955_c245,3.0
r3979_c245,5.0
r3991_c245,5.0
r4052_c245,5.0
r4062_c245,2.0
r4100_c245,5.0
r4105_c245,5.0
r4117_c245,5.0
r4122_c245,4.0
r4124_c245,4.0
r4160_c245,5.0
r4172_c245,3.0
r4195_c245,4.0
r4218_c245,2.0
r4230_c245,4.0
r4247_c245,5.0
r4248_c245,4.0
r4253_c245,5.0
r4259_c245,5.0
r4273_c245,5.0
r4274_c245,2.0
r4281_c245,3.0
r4294_c245,5.0
r4301_c245,5.0
r4314_c245,1.0
r4341_c245,5.0
r4351_c245,5.0
r4356_c245,5.0
r4385_c245,4.0
r4433_c245,3.0
r4439_c245,5.0
r4443_c245,5.0
r4515_c245,3.0
r4562_c245,3.0
r4593_c245,4.0
r4607_c245,5.0
r4637_c245,4.0
r4678_c245,5.0
r4693_c245,4.0
r4694_c245,4.0
r4705_c245,3.0
r4722_c245,5.0
r4740_c245,2.0
r4741_c245,4.0
r4748_c245,5.0
r4774_c245,4.0
r4823_c245,5.0
r4851_c245,4.0
r4867_c245,3.0
r4871_c245,5.0
r4879_c245,5.0
r4908_c245,4.0
r4914_c245,5.0
r4932_c245,5.0
r4952_c245,4.0
r4958_c245,3.0
r4961_c245,5.0
r4963_c245,5.0
r4972_c245,3.0
r4980_c245,5.0
r5000_c245,4.0
r5021_c245,2.0
r5026_c245,5.0
r5063_c245,3.0
r5064_c245,5.0
r5079_c245,5.0
r5091_c245,3.0
r5150_c245,5.0
r5167_c245,4.0
r5181_c245,5.0
r5182_c245,3.0
r5208_c245,5.0
r5215_c245,5.0
r5271_c245,5.0
r5295_c245,4.0
r5323_c245,4.0
r5330_c245,3.0
r5332_c245,3.0
r5333_c245,4.0
r5382_c245,5.0
r5411_c245,5.0
r5420_c245,2.0
r5501_c245,5.0
r5512_c245,5.0
r5544_c245,5.0
r5553_c245,3.0
r5568_c245,3.0
r5605_c245,3.0
r5646_c245,3.0
r5677_c245,2.0
r5683_c245,4.0
r5714_c245,4.0
r5735_c245,2.0
r5756_c245,3.0
r5775_c245,2.0
r5796_c245,4.0
r5804_c245,5.0
r5819_c245,3.0
r5824_c245,5.0
r5853_c245,3.0
r5858_c245,3.0
r5875_c245,5.0
r5895_c245,2.0
r5923_c245,5.0
r5932_c245,3.0
r5933_c245,5.0
r5937_c245,2.0
r5943_c245,5.0
r5945_c245,5.0
r5961_c245,3.0
r5971_c245,4.0
r6016_c245,5.0
r6029_c245,4.0
r6038_c245,4.0
r6041_c245,3.0
r6052_c245,5.0
r6071_c245,5.0
r6076_c245,5.0
r6085_c245,4.0
r6102_c245,5.0
r6114_c245,4.0
r6116_c245,5.0
r6127_c245,3.0
r6164_c245,4.0
r6198_c245,5.0
r6200_c245,5.0
r6218_c245,5.0
r6230_c245,5.0
r6237_c245,4.0
r6305_c245,1.0
r6327_c245,5.0
r6346_c245,5.0
r6365_c245,5.0
r6388_c245,5.0
r6438_c245,4.0
r6479_c245,5.0
r6502_c245,3.0
r6514_c245,3.0
r6549_c245,4.0
r6559_c245,5.0
r6562_c245,5.0
r6566_c245,5.0
r6593_c245,4.0
r6658_c245,3.0
r6671_c245,5.0
r6681_c245,4.0
r6684_c245,3.0
r6692_c245,5.0
r6697_c245,4.0
r6719_c245,4.0
r6723_c245,4.0
r6756_c245,5.0
r6783_c245,4.0
r6797_c245,3.0
r6858_c245,5.0
r6862_c245,5.0
r6904_c245,5.0
r6906_c245,5.0
r6947_c245,5.0
r6968_c245,5.0
r6978_c245,5.0
r6979_c245,4.0
r6986_c245,5.0
r7031_c245,5.0
r7055_c245,5.0
r7070_c245,5.0
r7071_c245,4.0
r7090_c245,4.0
r7098_c245,5.0
r7116_c245,4.0
r7158_c245,5.0
r7163_c245,5.0
r7164_c245,4.0
r7190_c245,3.0
r7197_c245,5.0
r7200_c245,5.0
r7201_c245,4.0
r7207_c245,5.0
r7208_c245,3.0
r7220_c245,4.0
r7229_c245,3.0
r7233_c245,5.0
r7243_c245,5.0
r7248_c245,5.0
r7258_c245,3.0
r7275_c245,5.0
r7279_c245,5.0
r7290_c245,4.0
r7297_c245,4.0
r7319_c245,5.0
r7332_c245,5.0
r7393_c245,3.0
r7444_c245,5.0
r7451_c245,5.0
r7471_c245,4.0
r7495_c245,5.0
r7526_c245,5.0
r7534_c245,4.0
r7595_c245,5.0
r7598_c245,3.0
r7600_c245,4.0
r7613_c245,5.0
r7634_c245,5.0
r7640_c245,5.0
r7680_c245,5.0
r7689_c245,4.0
r7709_c245,5.0
r7710_c245,5.0
r7732_c245,2.0
r7755_c245,3.0
r7773_c245,4.0
r7807_c245,5.0
r7814_c245,3.0
r7816_c245,3.0
r7825_c245,5.0
r7848_c245,5.0
r7863_c245,4.0
r7866_c245,5.0
r7873_c245,5.0
r7908_c245,5.0
r7916_c245,5.0
r7919_c245,4.0
r7920_c245,5.0
r7967_c245,5.0
r7973_c245,5.0
r7982_c245,4.0
r7998_c245,5.0
r8012_c245,5.0
r8039_c245,5.0
r8061_c245,5.0
r8063_c245,5.0
r8065_c245,5.0
r8070_c245,5.0
r8074_c245,4.0
r8084_c245,5.0
r8100_c245,5.0
r8102_c245,4.0
r8104_c245,5.0
r8149_c245,5.0
r8161_c245,5.0
r8198_c245,5.0
r8231_c245,5.0
r8246_c245,3.0
r8249_c245,5.0
r8266_c245,3.0
r8277_c245,5.0
r8303_c245,5.0
r8333_c245,5.0
r8342_c245,1.0
r8355_c245,4.0
r8373_c245,5.0
r8379_c245,5.0
r8394_c245,4.0
r8438_c245,4.0
r8446_c245,3.0
r8455_c245,3.0
r8473_c245,5.0
r8484_c245,5.0
r8532_c245,5.0
r8558_c245,4.0
r8605_c245,3.0
r8616_c245,5.0
r8617_c245,2.0
r8619_c245,3.0
r8628_c245,5.0
r8654_c245,5.0
r8656_c245,5.0
r8675_c245,5.0
r8676_c245,5.0
r8692_c245,5.0
r8693_c245,3.0
r8700_c245,5.0
r8712_c245,3.0
r8714_c245,5.0
r8736_c245,5.0
r8747_c245,5.0
r8754_c245,5.0
r8820_c245,5.0
r8824_c245,3.0
r8894_c245,4.0
r8919_c245,5.0
r8921_c245,4.0
r8946_c245,5.0
r8952_c245,3.0
r8972_c245,3.0
r8994_c245,4.0
r8995_c245,5.0
r9006_c245,3.0
r9015_c245,4.0
r9026_c245,3.0
r9037_c245,3.0
r9044_c245,5.0
r9045_c245,4.0
r9053_c245,3.0
r9067_c245,3.0
r9072_c245,5.0
r9077_c245,2.0
r9121_c245,3.0
r9138_c245,2.0
r9178_c245,5.0
r9189_c245,4.0
r9192_c245,3.0
r9215_c245,5.0
r9229_c245,4.0
r9233_c245,5.0
r9247_c245,5.0
r9283_c245,4.0
r9296_c245,4.0
r9297_c245,5.0
r9306_c245,5.0
r9319_c245,5.0
r9325_c245,3.0
r9332_c245,5.0
r9346_c245,4.0
r9376_c245,4.0
r9394_c245,5.0
r9395_c245,5.0
r9405_c245,3.0
r9422_c245,3.0
r9428_c245,4.0
r9442_c245,4.0
r9457_c245,5.0
r9462_c245,5.0
r9471_c245,5.0
r9500_c245,5.0
r9519_c245,2.0
r9537_c245,3.0
r9542_c245,5.0
r9544_c245,5.0
r9589_c245,5.0
r9611_c245,3.0
r9624_c245,3.0
r9678_c245,4.0
r9690_c245,5.0
r9701_c245,4.0
r9702_c245,5.0
r9708_c245,4.0
r9720_c245,5.0
r9727_c245,4.0
r9737_c245,5.0
r9742_c245,3.0
r9749_c245,4.0
r9759_c245,5.0
r9763_c245,5.0
r9782_c245,4.0
r9787_c245,4.0
r9796_c245,5.0
r9801_c245,5.0
r9839_c245,5.0
r9844_c245,3.0
r9847_c245,4.0
r9851_c245,4.0
r9854_c245,3.0
r9878_c245,5.0
r9895_c245,4.0
r9922_c245,5.0
r9956_c245,5.0
r9963_c245,4.0
r9968_c245,5.0
r9970_c245,5.0
r15_c246,5.0
r27_c246,1.0
r77_c246,5.0
r104_c246,4.0
r164_c246,3.0
r300_c246,5.0
r347_c246,5.0
r409_c246,4.0
r412_c246,5.0
r462_c246,3.0
r471_c246,3.0
r516_c246,2.0
r528_c246,5.0
r558_c246,3.0
r589_c246,3.0
r594_c246,4.0
r612_c246,4.0
r645_c246,4.0
r665_c246,4.0
r678_c246,5.0
r747_c246,2.0
r783_c246,4.0
r796_c246,3.0
r812_c246,4.0
r817_c246,4.0
r827_c246,3.0
r859_c246,3.0
r889_c246,4.0
r897_c246,3.0
r952_c246,4.0
r1052_c246,5.0
r1065_c246,1.0
r1066_c246,4.0
r1070_c246,3.0
r1080_c246,5.0
r1129_c246,4.0
r1171_c246,4.0
r1191_c246,3.0
r1203_c246,2.0
r1224_c246,2.0
r1266_c246,5.0
r1323_c246,3.0
r1444_c246,3.0
r1456_c246,3.0
r1473_c246,1.0
r1508_c246,4.0
r1547_c246,3.0
r1557_c246,4.0
r1584_c246,5.0
r1699_c246,4.0
r1729_c246,5.0
r1831_c246,5.0
r1859_c246,4.0
r1895_c246,4.0
r1903_c246,5.0
r1935_c246,5.0
r1964_c246,3.0
r1989_c246,4.0
r2001_c246,3.0
r2005_c246,2.0
r2007_c246,5.0
r2010_c246,4.0
r2086_c246,4.0
r2089_c246,4.0
r2093_c246,3.0
r2133_c246,5.0
r2143_c246,4.0
r2232_c246,2.0
r2255_c246,5.0
r2268_c246,4.0
r2284_c246,4.0
r2328_c246,2.0
r2355_c246,4.0
r2357_c246,2.0
r2368_c246,4.0
r2394_c246,4.0
r2483_c246,2.0
r2486_c246,4.0
r2491_c246,4.0
r2572_c246,4.0
r2587_c246,4.0
r2622_c246,4.0
r2656_c246,5.0
r2762_c246,3.0
r2763_c246,4.0
r2785_c246,3.0
r2798_c246,3.0
r2812_c246,3.0
r2845_c246,3.0
r2891_c246,3.0
r2896_c246,4.0
r2897_c246,4.0
r2983_c246,2.0
r3032_c246,5.0
r3054_c246,3.0
r3062_c246,3.0
r3069_c246,3.0
r3082_c246,5.0
r3107_c246,3.0
r3164_c246,4.0
r3202_c246,3.0
r3360_c246,2.0
r3401_c246,4.0
r3469_c246,3.0
r3504_c246,5.0
r3535_c246,3.0
r3543_c246,4.0
r3567_c246,3.0
r3614_c246,5.0
r3620_c246,5.0
r3657_c246,3.0
r3707_c246,4.0
r3768_c246,2.0
r3825_c246,3.0
r3872_c246,3.0
r3893_c246,3.0
r3906_c246,4.0
r3920_c246,3.0
r3933_c246,5.0
r3941_c246,3.0
r3956_c246,3.0
r4051_c246,5.0
r4052_c246,3.0
r4071_c246,3.0
r4098_c246,4.0
r4137_c246,4.0
r4140_c246,3.0
r4148_c246,3.0
r4175_c246,3.0
r4182_c246,5.0
r4212_c246,4.0
r4213_c246,3.0
r4230_c246,3.0
r4255_c246,2.0
r4261_c246,4.0
r4276_c246,5.0
r4304_c246,4.0
r4375_c246,3.0
r4414_c246,5.0
r4416_c246,3.0
r4421_c246,3.0
r4526_c246,3.0
r4556_c246,3.0
r4661_c246,4.0
r4713_c246,5.0
r4875_c246,4.0
r4918_c246,5.0
r4977_c246,4.0
r4981_c246,5.0
r5042_c246,3.0
r5072_c246,4.0
r5085_c246,4.0
r5089_c246,5.0
r5099_c246,3.0
r5100_c246,4.0
r5101_c246,5.0
r5114_c246,4.0
r5132_c246,3.0
r5139_c246,4.0
r5231_c246,5.0
r5237_c246,3.0
r5281_c246,2.0
r5303_c246,5.0
r5342_c246,3.0
r5350_c246,2.0
r5365_c246,4.0
r5368_c246,5.0
r5385_c246,4.0
r5400_c246,3.0
r5438_c246,5.0
r5462_c246,5.0
r5493_c246,3.0
r5527_c246,3.0
r5541_c246,5.0
r5568_c246,2.0
r5574_c246,3.0
r5586_c246,5.0
r5604_c246,3.0
r5644_c246,5.0
r5660_c246,4.0
r5822_c246,4.0
r5828_c246,4.0
r5879_c246,4.0
r5889_c246,4.0
r5938_c246,5.0
r5941_c246,4.0
r5980_c246,5.0
r6016_c246,4.0
r6018_c246,4.0
r6022_c246,3.0
r6023_c246,5.0
r6030_c246,4.0
r6075_c246,4.0
r6084_c246,4.0
r6117_c246,5.0
r6175_c246,4.0
r6214_c246,3.0
r6220_c246,4.0
r6459_c246,4.0
r6474_c246,5.0
r6479_c246,4.0
r6504_c246,4.0
r6531_c246,4.0
r6548_c246,5.0
r6566_c246,5.0
r6612_c246,5.0
r6613_c246,5.0
r6624_c246,5.0
r6660_c246,4.0
r6710_c246,5.0
r6733_c246,4.0
r6810_c246,5.0
r6866_c246,3.0
r6887_c246,3.0
r6917_c246,4.0
r6963_c246,4.0
r6967_c246,5.0
r6994_c246,4.0
r6997_c246,3.0
r7008_c246,4.0
r7011_c246,5.0
r7050_c246,5.0
r7055_c246,5.0
r7080_c246,3.0
r7106_c246,4.0
r7192_c246,2.0
r7196_c246,3.0
r7219_c246,5.0
r7238_c246,4.0
r7263_c246,3.0
r7271_c246,4.0
r7272_c246,3.0
r7296_c246,3.0
r7380_c246,5.0
r7421_c246,5.0
r7428_c246,4.0
r7468_c246,3.0
r7531_c246,5.0
r7540_c246,4.0
r7554_c246,5.0
r7564_c246,3.0
r7577_c246,4.0
r7630_c246,4.0
r7635_c246,5.0
r7672_c246,4.0
r7675_c246,5.0
r7709_c246,5.0
r7710_c246,5.0
r7716_c246,5.0
r7799_c246,5.0
r7809_c246,5.0
r7833_c246,5.0
r7853_c246,3.0
r7857_c246,3.0
r7953_c246,4.0
r7958_c246,5.0
r8015_c246,5.0
r8056_c246,5.0
r8059_c246,3.0
r8102_c246,4.0
r8103_c246,5.0
r8104_c246,5.0
r8114_c246,4.0
r8134_c246,3.0
r8155_c246,5.0
r8194_c246,3.0
r8224_c246,4.0
r8254_c246,4.0
r8263_c246,4.0
r8382_c246,2.0
r8388_c246,3.0
r8391_c246,4.0
r8410_c246,3.0
r8415_c246,4.0
r8457_c246,4.0
r8557_c246,4.0
r8605_c246,4.0
r8677_c246,2.0
r8699_c246,5.0
r8742_c246,5.0
r8791_c246,4.0
r8844_c246,4.0
r8873_c246,4.0
r8877_c246,4.0
r8893_c246,4.0
r8917_c246,4.0
r9001_c246,4.0
r9015_c246,4.0
r9017_c246,5.0
r9083_c246,5.0
r9089_c246,3.0
r9102_c246,3.0
r9113_c246,3.0
r9132_c246,5.0
r9176_c246,2.0
r9198_c246,4.0
r9234_c246,4.0
r9273_c246,4.0
r9314_c246,3.0
r9409_c246,3.0
r9444_c246,4.0
r9445_c246,3.0
r9476_c246,5.0
r9501_c246,5.0
r9513_c246,4.0
r9531_c246,5.0
r9548_c246,3.0
r9552_c246,3.0
r9583_c246,3.0
r9680_c246,4.0
r9681_c246,2.0
r9713_c246,2.0
r9744_c246,3.0
r9759_c246,3.0
r9795_c246,4.0
r9824_c246,3.0
r9828_c246,5.0
r9878_c246,5.0
r9885_c246,5.0
r9887_c246,3.0
r9920_c246,3.0
r9977_c246,5.0
r5_c247,5.0
r23_c247,5.0
r43_c247,3.0
r57_c247,3.0
r78_c247,2.0
r100_c247,2.0
r117_c247,5.0
r118_c247,4.0
r119_c247,3.0
r134_c247,5.0
r168_c247,5.0
r176_c247,4.0
r219_c247,5.0
r262_c247,2.0
r272_c247,4.0
r273_c247,5.0
r285_c247,4.0
r289_c247,3.0
r302_c247,5.0
r324_c247,4.0
r327_c247,5.0
r334_c247,4.0
r336_c247,5.0
r356_c247,4.0
r373_c247,3.0
r384_c247,4.0
r387_c247,1.0
r393_c247,4.0
r395_c247,3.0
r396_c247,5.0
r404_c247,3.0
r424_c247,5.0
r425_c247,4.0
r444_c247,3.0
r464_c247,3.0
r469_c247,1.0
r503_c247,4.0
r505_c247,4.0
r515_c247,5.0
r521_c247,5.0
r567_c247,5.0
r582_c247,5.0
r592_c247,4.0
r645_c247,5.0
r646_c247,4.0
r647_c247,2.0
r671_c247,5.0
r684_c247,2.0
r724_c247,4.0
r754_c247,4.0
r782_c247,3.0
r796_c247,3.0
r810_c247,3.0
r814_c247,2.0
r835_c247,2.0
r859_c247,5.0
r880_c247,5.0
r891_c247,5.0
r896_c247,5.0
r904_c247,4.0
r942_c247,1.0
r987_c247,3.0
r1015_c247,5.0
r1077_c247,3.0
r1089_c247,5.0
r1128_c247,5.0
r1133_c247,5.0
r1139_c247,4.0
r1143_c247,4.0
r1153_c247,5.0
r1185_c247,5.0
r1199_c247,5.0
r1230_c247,3.0
r1231_c247,5.0
r1283_c247,5.0
r1288_c247,5.0
r1313_c247,4.0
r1314_c247,3.0
r1331_c247,2.0
r1345_c247,5.0
r1392_c247,5.0
r1416_c247,4.0
r1421_c247,5.0
r1424_c247,5.0
r1428_c247,3.0
r1461_c247,5.0
r1463_c247,3.0
r1466_c247,5.0
r1472_c247,3.0
r1476_c247,3.0
r1507_c247,3.0
r1526_c247,5.0
r1561_c247,2.0
r1592_c247,5.0
r1609_c247,5.0
r1676_c247,3.0
r1686_c247,2.0
r1698_c247,3.0
r1706_c247,5.0
r1711_c247,4.0
r1716_c247,3.0
r1728_c247,3.0
r1761_c247,3.0
r1770_c247,4.0
r1773_c247,5.0
r1802_c247,3.0
r1874_c247,2.0
r1877_c247,5.0
r1878_c247,5.0
r1883_c247,5.0
r1886_c247,2.0
r1903_c247,5.0
r1924_c247,1.0
r2004_c247,3.0
r2011_c247,4.0
r2097_c247,5.0
r2174_c247,4.0
r2190_c247,5.0
r2197_c247,5.0
r2241_c247,4.0
r2246_c247,2.0
r2262_c247,5.0
r2301_c247,5.0
r2316_c247,5.0
r2355_c247,4.0
r2365_c247,4.0
r2405_c247,4.0
r2428_c247,3.0
r2437_c247,3.0
r2443_c247,2.0
r2456_c247,5.0
r2480_c247,4.0
r2537_c247,5.0
r2555_c247,4.0
r2568_c247,2.0
r2581_c247,3.0
r2614_c247,5.0
r2639_c247,5.0
r2656_c247,3.0
r2708_c247,2.0
r2717_c247,5.0
r2774_c247,3.0
r2776_c247,5.0
r2800_c247,5.0
r2801_c247,5.0
r2811_c247,3.0
r2831_c247,5.0
r2844_c247,3.0
r2847_c247,2.0
r2867_c247,5.0
r2875_c247,5.0
r2901_c247,5.0
r2921_c247,5.0
r2935_c247,3.0
r2950_c247,5.0
r2986_c247,4.0
r3020_c247,2.0
r3046_c247,1.0
r3055_c247,3.0
r3069_c247,5.0
r3098_c247,2.0
r3099_c247,4.0
r3109_c247,4.0
r3148_c247,3.0
r3155_c247,1.0
r3161_c247,5.0
r3162_c247,4.0
r3200_c247,4.0
r3203_c247,5.0
r3251_c247,1.0
r3331_c247,3.0
r3334_c247,2.0
r3335_c247,3.0
r3337_c247,5.0
r3352_c247,5.0
r3357_c247,1.0
r3369_c247,5.0
r3383_c247,4.0
r3413_c247,5.0
r3438_c247,5.0
r3452_c247,3.0
r3455_c247,5.0
r3498_c247,2.0
r3511_c247,3.0
r3512_c247,4.0
r3518_c247,3.0
r3541_c247,4.0
r3554_c247,3.0
r3577_c247,3.0
r3601_c247,5.0
r3624_c247,4.0
r3626_c247,5.0
r3668_c247,4.0
r3713_c247,3.0
r3733_c247,4.0
r3736_c247,4.0
r3795_c247,3.0
r3805_c247,4.0
r3807_c247,1.0
r3820_c247,5.0
r3825_c247,3.0
r3848_c247,2.0
r3860_c247,3.0
r3877_c247,5.0
r3889_c247,1.0
r3938_c247,5.0
r3945_c247,3.0
r3968_c247,5.0
r3983_c247,3.0
r3997_c247,3.0
r4002_c247,4.0
r4027_c247,5.0
r4030_c247,5.0
r4045_c247,3.0
r4064_c247,4.0
r4065_c247,3.0
r4117_c247,5.0
r4139_c247,4.0
r4152_c247,3.0
r4155_c247,5.0
r4156_c247,2.0
r4168_c247,4.0
r4178_c247,5.0
r4259_c247,5.0
r4293_c247,2.0
r4319_c247,4.0
r4370_c247,5.0
r4371_c247,4.0
r4383_c247,2.0
r4385_c247,4.0
r4419_c247,5.0
r4485_c247,2.0
r4523_c247,4.0
r4528_c247,3.0
r4530_c247,5.0
r4547_c247,3.0
r4550_c247,5.0
r4556_c247,5.0
r4600_c247,5.0
r4633_c247,3.0
r4643_c247,5.0
r4695_c247,3.0
r4716_c247,4.0
r4719_c247,5.0
r4756_c247,5.0
r4759_c247,5.0
r4783_c247,3.0
r4802_c247,5.0
r4807_c247,5.0
r4832_c247,3.0
r4835_c247,3.0
r4856_c247,5.0
r4866_c247,5.0
r4869_c247,3.0
r4871_c247,2.0
r4891_c247,5.0
r4900_c247,5.0
r4909_c247,5.0
r4915_c247,4.0
r4920_c247,3.0
r4922_c247,3.0
r4932_c247,4.0
r4934_c247,5.0
r4935_c247,4.0
r4942_c247,5.0
r4951_c247,3.0
r4977_c247,5.0
r4999_c247,3.0
r5005_c247,5.0
r5008_c247,2.0
r5015_c247,3.0
r5034_c247,3.0
r5042_c247,5.0
r5070_c247,4.0
r5100_c247,5.0
r5112_c247,5.0
r5127_c247,3.0
r5174_c247,5.0
r5215_c247,3.0
r5245_c247,5.0
r5246_c247,5.0
r5259_c247,5.0
r5262_c247,4.0
r5275_c247,5.0
r5297_c247,3.0
r5306_c247,3.0
r5361_c247,5.0
r5362_c247,4.0
r5367_c247,4.0
r5411_c247,3.0
r5456_c247,5.0
r5464_c247,5.0
r5498_c247,5.0
r5509_c247,3.0
r5518_c247,3.0
r5559_c247,5.0
r5583_c247,3.0
r5585_c247,2.0
r5590_c247,4.0
r5618_c247,3.0
r5638_c247,5.0
r5650_c247,4.0
r5667_c247,4.0
r5675_c247,3.0
r5678_c247,4.0
r5691_c247,5.0
r5701_c247,5.0
r5704_c247,5.0
r5720_c247,4.0
r5751_c247,3.0
r5805_c247,3.0
r5820_c247,5.0
r5855_c247,5.0
r5923_c247,5.0
r5944_c247,5.0
r5982_c247,5.0
r5986_c247,5.0
r5994_c247,5.0
r5996_c247,5.0
r6034_c247,5.0
r6048_c247,5.0
r6062_c247,5.0
r6063_c247,3.0
r6120_c247,4.0
r6121_c247,3.0
r6160_c247,5.0
r6173_c247,4.0
r6180_c247,4.0
r6209_c247,4.0
r6233_c247,3.0
r6242_c247,5.0
r6315_c247,5.0
r6321_c247,2.0
r6351_c247,5.0
r6361_c247,2.0
r6364_c247,5.0
r6386_c247,3.0
r6409_c247,3.0
r6430_c247,4.0
r6524_c247,3.0
r6537_c247,4.0
r6549_c247,3.0
r6582_c247,5.0
r6611_c247,5.0
r6633_c247,3.0
r6664_c247,3.0
r6683_c247,4.0
r6685_c247,5.0
r6695_c247,5.0
r6732_c247,4.0
r6733_c247,5.0
r6741_c247,3.0
r6746_c247,4.0
r6782_c247,5.0
r6836_c247,4.0
r6854_c247,4.0
r6862_c247,5.0
r6870_c247,5.0
r6879_c247,4.0
r6887_c247,5.0
r6899_c247,3.0
r6915_c247,5.0
r6950_c247,5.0
r6964_c247,4.0
r6983_c247,5.0
r6985_c247,1.0
r6995_c247,5.0
r7003_c247,5.0
r7017_c247,5.0
r7031_c247,5.0
r7063_c247,3.0
r7087_c247,4.0
r7118_c247,4.0
r7129_c247,5.0
r7194_c247,5.0
r7260_c247,2.0
r7278_c247,2.0
r7279_c247,4.0
r7281_c247,5.0
r7311_c247,5.0
r7315_c247,4.0
r7399_c247,5.0
